0.200	0.009	0.187	0.137	0.197
0.200	0.009	0.184	0.140	0.194
0.200	0.009	0.184	0.139	0.194
0.200	0.008	0.185	0.138	0.194
0.850	0.008	0.186	0.137	0.195
0.850	0.008	0.187	0.135	0.197
0.850	0.008	0.189	0.134	0.198
0.850	0.009	0.190	0.133	0.199
0.850	0.009	0.191	0.131	0.201
0.850	0.009	0.193	0.130	0.202
0.850	0.009	0.194	0.128	0.204
0.850	0.009	0.196	0.127	0.205
0.850	0.010	0.197	0.125	0.207
0.850	0.010	0.199	0.199	0.209
0.850	0.010	0.200	0.201	0.210
0.850	0.010	0.200	0.202	0.211
0.850	0.010	0.202	0.203	0.213
1.700	0.011	0.203	0.116	0.214
1.700	0.011	0.205	0.117	0.216
1.700	0.011	0.206	0.117	0.217
1.700	0.012	0.207	0.118	0.218
1.700	0.012	0.208	0.118	0.219
1.700	0.012	0.210	0.119	0.220
1.700	0.012	0.211	0.119	0.221
1.700	0.013	0.212	0.120	0.222
1.700	0.013	0.214	0.121	0.223
1.700	0.013	0.215	0.121	0.224
1.700	0.013	0.217	0.122	0.225
1.700	0.014	0.218	0.122	0.226
1.700	0.014	0.219	0.183	0.229
1.700	0.014	0.220	0.183	0.230
1.700	0.013	0.221	0.184	0.232
1.700	0.013	0.223	0.185	0.233
2.600	0.014	0.224	0.125	0.235
2.600	0.014	0.225	0.125	0.236
2.600	0.014	0.227	0.126	0.237
2.600	0.014	0.228	0.127	0.238
2.600	0.014	0.229	0.128	0.240
2.600	0.014	0.231	0.129	0.241
2.600	0.014	0.232	0.130	0.242
2.600	0.014	0.233	0.131	0.243
2.600	0.015	0.234	0.132	0.244
2.600	0.015	0.235	0.133	0.245
2.600	0.015	0.237	0.133	0.246
2.600	0.014	0.238	0.134	0.247
2.600	0.014	0.239	0.134	0.248
2.600	0.014	0.240	0.183	0.249
2.600	0.014	0.240	0.183	0.249
2.600	0.014	0.241	0.183	0.250
2.600	0.014	0.241	0.123	0.251
2.600	0.013	0.242	0.123	0.251
3.500	0.013	0.242	0.123	0.252
3.500	0.013	0.243	0.123	0.253
3.500	0.012	0.243	0.123	0.254
3.500	0.012	0.244	0.123	0.255
3.500	0.012	0.245	0.123	0.256
3.500	0.011	0.246	0.123	0.256
3.500	0.011	0.246	0.123	0.257
3.500	0.011	0.247	0.123	0.258
3.500	0.011	0.248	0.123	0.259
3.500	0.010	0.249	0.122	0.260
3.500	0.010	0.250	0.122	0.261
3.500	0.010	0.251	0.121	0.262
3.500	0.010	0.252	0.187	0.263
3.500	0.010	0.253	0.186	0.265
3.500	0.010	0.254	0.186	0.266
3.500	0.010	0.255	0.124	0.267
3.500	0.009	0.256	0.123	0.268
3.500	0.009	0.257	0.123	0.269
4.400	0.009	0.258	0.122	0.270
4.400	0.009	0.259	0.121	0.271
4.400	0.008	0.260	0.121	0.271
4.400	0.008	0.261	0.120	0.272
4.400	0.008	0.262	0.119	0.273
4.400	0.008	0.263	0.119	0.274
4.400	0.007	0.265	0.118	0.275
4.400	0.007	0.266	0.117	0.276
4.400	0.007	0.267	0.117	0.277
4.400	0.007	0.268	0.116	0.278
4.400	0.007	0.268	0.116	0.278
4.400	0.007	0.269	0.205	0.279
4.400	0.007	0.270	0.205	0.280
4.400	0.007	0.270	0.204	0.279
4.400	0.007	0.270	0.204	0.279
4.400	0.007	0.271	0.203	0.277
4.400	0.007	0.272	0.119	0.119
4.400	0.007	0.273	0.120	0.120
5.300	0.007	0.272	0.120	0.120
5.300	0.007	0.273	0.121	0.121
5.300	0.008	0.274	0.121	0.122
5.300	0.008	0.275	0.123	0.123
5.300	0.008	0.276	0.124	0.124
5.300	0.008	0.276	0.123	0.124
5.300	0.008	0.276	0.124	0.124
5.300	0.008	0.277	0.125	0.126
5.300	0.007	0.277	0.125	0.126
5.300	0.007	0.278	0.126	0.127
5.300	0.007	0.279	0.128	0.128
5.300	0.007	0.279	0.128	0.128
5.300	0.007	0.280	0.129	0.129
5.300	0.007	0.281	0.130	0.130
5.300	0.007	0.281	0.130	0.130
5.300	0.007	0.282	0.131	0.131
5.300	0.006	0.283	0.181	0.189
5.300	0.006	0.284	0.181	0.189
6.200	0.006	0.284	0.181	0.189
6.200	0.006	0.284	0.181	0.190
6.200	0.006	0.285	0.140	0.191
6.200	0.006	0.286	0.139	0.192
6.200	0.006	0.286	0.139	0.192
