10.500	6.720	1.280	0.000
11.400	6.720	1.280	0.000
12.450	6.800	1.200	0.000
13.150	6.560	1.440	0.013
14.250	6.720	1.280	0.013
15.350	6.960	1.040	0.013
16.250	6.960	1.040	0.013
17.000	6.800	1.200	0.013
17.950	7.040	0.960	0.013
18.550	6.560	1.440	0.013
19.600	6.800	1.200	0.013
20.650	6.880	1.120	0.013
21.600	6.880	1.120	0.013
22.550	6.800	1.200	0.013
23.450	6.800	1.200	0.013
24.050	6.560	1.440	0.013
25.150	6.800	1.200	0.013
26.200	6.880	1.120	0.013
27.250	6.800	1.200	0.013
28.100	6.800	1.200	0.013
28.950	6.800	1.200	0.013
29.650	6.560	1.440	0.013
30.750	6.720	1.280	0.013
31.850	6.960	1.040	0.013
32.700	6.800	1.200	0.013
33.650	6.720	1.280	0.014
34.750	6.880	1.120	0.014
35.350	6.640	1.360	0.013
36.350	6.720	1.280	0.013
37.350	6.880	1.120	0.013
38.350	6.880	1.120	0.013
39.250	6.800	1.200	0.013
40.250	6.880	1.120	0.013
40.750	6.560	1.440	0.013
41.900	6.880	1.120	0.013
42.300	6.080	1.920	0.013
43.750	6.800	1.200	0.013
44.800	6.720	1.280	0.012
45.850	6.880	1.120	0.012
46.350	6.560	1.440	0.012
47.450	6.720	1.280	0.012
48.600	6.960	1.040	0.012
49.500	6.800	1.200	0.012
50.500	6.720	1.280	0.013
51.400	6.720	1.280	0.013
52.049	6.560	1.440	0.012
53.249	6.800	1.200	0.012
54.199	6.880	1.120	0.012
55.149	6.800	1.200	0.012
56.249	6.800	1.200	0.012
57.149	6.880	1.120	0.012
57.749	6.640	1.360	0.012
58.649	6.800	1.200	0.012
59.599	6.880	1.120	0.012
60.499	6.800	1.200	0.012
61.749	6.800	1.200	0.013
62.599	6.880	1.120	0.013
63.149	6.640	1.360	0.013
64.099	6.720	1.280	0.013
65.199	6.880	1.120	0.013
66.049	6.800	1.200	0.013
67.400	6.800	1.200	0.013
68.200	6.800	1.200	0.013
68.800	6.560	1.440	0.012
69.750	6.720	1.280	0.012
70.900	6.880	1.120	0.012
71.650	6.800	1.200	0.012
73.000	6.800	1.200	0.013
73.900	6.880	1.120	0.013
74.450	6.640	1.360	0.013
75.200	6.720	1.280	0.013
76.350	6.880	1.120	0.013
77.200	6.800	1.200	0.013
78.450	6.800	1.200	0.012
79.250	6.880	1.120	0.012
79.850	6.560	1.440	0.013
80.800	6.800	1.200	0.013
81.800	6.880	1.120	0.013
82.700	6.800	1.200	0.013
84.001	6.800	1.200	0.012
84.851	6.800	1.200	0.012
85.501	6.560	1.440	0.014
86.351	6.720	1.280	0.014
87.451	6.880	1.120	0.014
88.251	6.800	1.200	0.014
89.501	6.800	1.200	0.014
90.351	6.800	1.200	0.014
91.051	6.560	1.440	0.014
91.901	6.800	1.200	0.014
92.851	6.880	1.120	0.014
93.701	6.720	1.280	0.014
95.101	6.800	1.200	0.013
95.951	6.800	1.200	0.013
96.701	6.720	1.280	0.013
97.501	6.720	1.280	0.013
98.451	6.880	1.120	0.013
99.351	6.880	1.120	0.013
100.502	6.720	1.280	0.013
101.302	6.800	1.200	0.013
102.002	6.560	1.440	0.012
102.902	6.720	1.280	0.012
104.002	6.880	1.120	0.012
104.902	6.880	1.120	0.012
106.102	6.800	1.200	0.013
107.002	6.800	1.200	0.013
107.702	6.560	1.440	0.013
108.702	6.800	1.200	0.013
109.852	6.960	1.040	0.013
110.702	6.880	1.120	0.013
111.902	6.800	1.200	0.013
112.852	6.800	1.200	0.013
113.452	6.560	1.440	0.013
114.502	6.800	1.200	0.013
115.602	6.880	1.120	0.013
116.453	6.800	1.200	0.013
117.603	6.720	1.280	0.013
