5	-0.076	-1.400	0.135	-1.350	0.134	-1.075	-0.285	-1.056	-0.283	-1.336	0.000	0.000	-0.070	-1.066	-0.077	-1.400
5	-0.075	-1.400	0.134	-1.350	0.134	-1.075	-0.283	-1.057	-0.282	-1.336	0.000	0.000	-0.070	-1.066	-0.076	-1.399
5	-0.075	-1.400	0.134	-1.350	0.133	-1.076	-0.283	-1.058	-0.282	-1.336	0.000	0.000	-0.071	-1.067	-0.077	-1.399
5	-0.075	-1.400	0.134	-1.350	0.133	-1.076	-0.282	-1.058	-0.282	-1.336	0.000	0.000	-0.071	-1.067	-0.077	-1.399
5	-0.075	-1.400	0.134	-1.350	0.133	-1.076	-0.282	-1.058	-0.281	-1.336	0.000	0.000	-0.071	-1.067	-0.077	-1.399
5	-0.075	-1.400	0.134	-1.350	0.133	-1.076	-0.282	-1.058	-0.281	-1.336	0.000	0.000	-0.071	-1.067	-0.077	-1.399
5	-0.075	-1.400	0.134	-1.350	0.133	-1.076	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.071	-1.068	-0.076	-1.400
5	-0.074	-1.400	0.134	-1.351	0.133	-1.076	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.070	-1.068	-0.076	-1.400
5	-0.074	-1.400	0.134	-1.351	0.133	-1.076	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.070	-1.068	-0.075	-1.400
5	-0.074	-1.400	0.134	-1.351	0.133	-1.076	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.070	-1.068	-0.075	-1.400
5	-0.074	-1.400	0.134	-1.351	0.133	-1.077	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.070	-1.068	-0.075	-1.400
5	-0.074	-1.400	0.134	-1.351	0.133	-1.077	-0.282	-1.059	-0.281	-1.337	0.000	0.000	-0.070	-1.068	-0.074	-1.400
6	-0.074	-1.400	0.134	-1.351	0.133	-1.077	-0.076	-0.910	-0.282	-1.059	-0.281	-1.337	-0.133	-1.382	-0.074	-1.400
6	-0.074	-1.401	0.134	-1.351	0.133	-1.077	-0.076	-0.907	-0.282	-1.060	-0.281	-1.338	-0.133	-1.382	-0.074	-1.401
6	-0.074	-1.401	0.134	-1.351	0.133	-1.078	-0.077	-0.906	-0.281	-1.061	-0.281	-1.338	-0.133	-1.383	-0.074	-1.401
6	-0.074	-1.402	0.134	-1.348	0.133	-1.078	-0.077	-0.906	-0.281	-1.061	-0.281	-1.339	-0.134	-1.384	-0.074	-1.402
5	-0.074	-1.402	0.133	-1.078	-0.077	-0.906	-0.281	-1.061	-0.281	-1.339	0.000	0.000	0.023	-1.250	-0.074	-1.402
5	-0.074	-1.402	0.133	-1.078	-0.077	-0.906	-0.281	-1.062	-0.281	-1.339	0.000	0.000	0.024	-1.250	-0.073	-1.402
5	-0.073	-1.403	0.133	-1.078	-0.077	-0.906	-0.281	-1.062	-0.281	-1.339	0.000	0.000	0.024	-1.249	-0.073	-1.402
5	-0.073	-1.403	0.133	-1.078	-0.077	-0.906	-0.281	-1.062	-0.281	-1.340	0.000	0.000	0.025	-1.248	-0.073	-1.402
5	-0.073	-1.403	0.133	-1.078	-0.078	-0.907	-0.281	-1.062	-0.281	-1.340	0.000	0.000	0.026	-1.247	-0.073	-1.402
5	-0.073	-1.403	0.133	-1.079	-0.078	-0.907	-0.281	-1.062	-0.281	-1.340	0.000	0.000	0.026	-1.246	-0.072	-1.402
5	-0.073	-1.403	0.133	-1.079	-0.078	-0.907	-0.281	-1.063	-0.281	-1.340	0.000	0.000	0.027	-1.245	-0.072	-1.401
5	-0.073	-1.403	0.133	-1.079	-0.078	-0.907	-0.281	-1.063	-0.281	-1.340	0.000	0.000	0.028	-1.244	-0.072	-1.401
5	-0.073	-1.403	0.133	-1.079	-0.078	-0.907	-0.281	-1.063	-0.281	-1.341	0.000	0.000	0.029	-1.243	-0.071	-1.401
5	-0.073	-1.404	0.133	-1.079	-0.078	-0.907	-0.282	-1.063	-0.281	-1.341	0.000	0.000	0.029	-1.242	-0.071	-1.400
5	-0.073	-1.404	0.133	-1.079	-0.078	-0.907	-0.282	-1.063	-0.281	-1.341	0.000	0.000	0.030	-1.241	-0.071	-1.400
5	-0.073	-1.404	0.133	-1.079	-0.078	-0.907	-0.282	-1.063	-0.280	-1.341	0.000	0.000	0.031	-1.240	-0.070	-1.400
5	-0.073	-1.404	0.133	-1.079	-0.078	-0.908	-0.282	-1.063	-0.280	-1.341	0.000	0.000	0.031	-1.239	-0.070	-1.400
6	-0.072	-1.404	0.134	-1.246	0.133	-1.079	-0.078	-0.908	-0.282	-1.064	-0.280	-1.341	0.039	-1.319	-0.070	-1.402
6	-0.072	-1.404	0.134	-1.244	0.133	-1.079	-0.078	-0.908	-0.282	-1.064	-0.280	-1.341	0.040	-1.316	-0.070	-1.402
6	-0.072	-1.404	0.134	-1.244	0.132	-1.079	-0.078	-0.908	-0.282	-1.064	-0.279	-1.340	0.041	-1.316	-0.070	-1.403
6	-0.072	-1.405	0.134	-1.244	0.132	-1.080	-0.078	-0.908	-0.282	-1.064	-0.280	-1.337	0.041	-1.316	-0.070	-1.403
5	-0.073	-1.405	0.134	-1.244	0.131	-1.080	-0.078	-0.908	-0.283	-1.064	0.000	0.000	-0.178	-1.234	-0.071	-1.403
5	-0.073	-1.405	0.134	-1.244	0.131	-1.080	-0.078	-0.908	-0.283	-1.064	0.000	0.000	-0.179	-1.233	-0.071	-1.403
5	-0.073	-1.405	0.134	-1.244	0.131	-1.080	-0.078	-0.908	-0.283	-1.064	0.000	0.000	-0.179	-1.232	-0.070	-1.403
5	-0.073	-1.405	0.134	-1.244	0.131	-1.081	-0.078	-0.908	-0.283	-1.064	0.000	0.000	-0.180	-1.231	-0.070	-1.403
5	-0.073	-1.405	0.134	-1.244	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.181	-1.230	-0.070	-1.403
5	-0.073	-1.405	0.134	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.181	-1.229	-0.070	-1.403
5	-0.073	-1.405	0.134	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.182	-1.229	-0.070	-1.403
5	-0.074	-1.405	0.134	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.183	-1.228	-0.070	-1.403
5	-0.074	-1.405	0.133	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.183	-1.227	-0.070	-1.402
5	-0.074	-1.405	0.133	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.184	-1.226	-0.070	-1.402
5	-0.074	-1.405	0.133	-1.245	0.131	-1.081	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.184	-1.225	-0.070	-1.402
5	-0.074	-1.405	0.133	-1.245	0.131	-1.082	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.185	-1.224	-0.070	-1.402
5	-0.074	-1.405	0.133	-1.245	0.131	-1.082	-0.078	-0.909	-0.283	-1.064	0.000	0.000	-0.186	-1.224	-0.070	-1.402
6	-0.075	-1.405	0.133	-1.245	0.131	-1.082	-0.078	-0.909	-0.284	-1.063	-0.281	-1.235	0.046	-1.011	-0.070	-1.402
6	-0.075	-1.405	0.133	-1.246	0.131	-1.082	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.045	-1.011	-0.070	-1.401
6	-0.075	-1.405	0.133	-1.246	0.130	-1.080	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.045	-1.010	-0.070	-1.401
5	-0.075	-1.405	0.134	-1.246	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.033	-1.085	-0.070	-1.401
5	-0.075	-1.405	0.134	-1.246	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.032	-1.085	-0.070	-1.402
5	-0.075	-1.405	0.134	-1.246	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.032	-1.084	-0.070	-1.402
5	-0.075	-1.405	0.134	-1.247	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.032	-1.084	-0.071	-1.402
5	-0.075	-1.405	0.134	-1.247	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.032	-1.083	-0.071	-1.403
5	-0.074	-1.405	0.134	-1.247	-0.078	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.031	-1.083	-0.071	-1.403
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.281	-1.233	0.000	0.000	0.031	-1.082	-0.071	-1.403
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.031	-1.082	-0.072	-1.403
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.283	-1.064	-0.281	-1.233	0.000	0.000	0.030	-1.081	-0.072	-1.404
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.281	-1.233	0.000	0.000	0.030	-1.080	-0.072	-1.404
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.280	-1.233	0.000	0.000	0.030	-1.080	-0.073	-1.404
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.280	-1.233	0.000	0.000	0.029	-1.079	-0.073	-1.404
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.280	-1.233	0.000	0.000	0.029	-1.078	-0.073	-1.404
5	-0.074	-1.405	0.134	-1.247	-0.077	-0.909	-0.282	-1.064	-0.280	-1.233	0.000	0.000	0.029	-1.078	-0.073	-1.404
6	-0.074	-1.405	0.134	-1.247	0.132	-0.975	-0.077	-0.909	-0.282	-1.064	-0.280	-1.233	-0.187	-0.992	-0.073	-1.405
6	-0.074	-1.405	0.134	-1.247	0.132	-0.974	-0.077	-0.909	-0.282	-1.064	-0.281	-1.234	-0.186	-0.992	-0.074	-1.405
6	-0.074	-1.405	0.134	-1.247	0.133	-0.974	-0.077	-0.910	-0.282	-1.062	-0.281	-1.234	-0.186	-0.990	-0.074	-1.405
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.179	-1.073	-0.074	-1.405
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.179	-1.072	-0.074	-1.406
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.179	-1.071	-0.074	-1.406
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.178	-1.071	-0.074	-1.406
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.178	-1.070	-0.074	-1.406
5	-0.074	-1.406	0.134	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.178	-1.069	-0.074	-1.406
5	-0.074	-1.406	0.133	-1.247	0.132	-0.974	-0.077	-0.910	-0.281	-1.234	0.000	0.000	-0.177	-1.069	-0.074	-1.405
5	-0.074	-1.406	0.133	-1.247	0.132	-0.974	-0.078	-0.910	-0.281	-1.234	0.000	0.000	-0.177	-1.068	-0.075	-1.405
5	-0.074	-1.406	0.133	-1.247	0.132	-0.974	-0.078	-0.910	-0.281	-1.234	0.000	0.000	-0.176	-1.067	-0.075	-1.405
5	-0.074	-1.406	0.133	-1.247	0.132	-0.973	-0.078	-0.909	-0.281	-1.234	0.000	0.000	-0.176	-1.066	-0.075	-1.405
