0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000
-0.000	-1.160	0.080	-0.524
-0.000	-1.160	0.080	-0.524
-0.000	-1.160	0.080	-0.524
0.001	-1.162	0.079	-0.524
0.001	-1.162	0.080	-0.523
0.001	-1.162	0.080	-0.523
0.001	-1.161	0.080	-0.523
0.001	-1.160	0.080	-0.523
0.001	-1.159	0.080	-0.523
0.001	-1.159	0.080	-0.523
0.001	-1.158	0.080	-0.523
0.001	-1.157	0.080	-0.523
0.001	-1.156	0.080	-0.523
0.001	-1.156	0.080	-0.523
0.001	-1.155	0.080	-0.522
0.001	-1.154	0.080	-0.522
0.001	-1.153	0.080	-0.522
0.001	-1.153	0.080	-0.522
0.001	-1.152	0.080	-0.522
0.001	-1.151	0.080	-0.522
0.001	-1.151	0.080	-0.522
0.001	-1.150	0.080	-0.522
0.001	-1.150	0.080	-0.521
0.001	-1.149	0.080	-0.521
0.001	-1.148	0.080	-0.520
0.001	-1.148	0.080	-0.520
0.001	-1.147	0.080	-0.520
0.001	-1.145	0.080	-0.519
0.001	-1.144	0.080	-0.519
0.001	-1.144	0.080	-0.519
0.001	-1.143	0.080	-0.519
0.001	-1.142	0.080	-0.518
0.001	-1.142	0.080	-0.518
0.001	-1.141	0.080	-0.518
0.001	-1.140	0.080	-0.517
0.001	-1.140	0.080	-0.517
0.001	-1.139	0.080	-0.517
0.001	-1.138	0.080	-0.516
0.001	-1.138	0.080	-0.516
0.001	-1.137	0.080	-0.516
0.001	-1.136	0.080	-0.515
0.001	-1.136	0.080	-0.515
0.001	-1.135	0.080	-0.515
0.001	-1.134	0.080	-0.514
0.001	-1.134	0.080	-0.514
0.001	-1.133	0.080	-0.514
0.001	-1.132	0.080	-0.514
0.000	-1.131	0.080	-0.514
0.000	-1.130	0.080	-0.514
0.000	-1.130	0.080	-0.514
0.000	-1.128	0.080	-0.514
-0.000	-1.127	0.080	-0.514
-0.000	-1.126	0.080	-0.514
-0.000	-1.126	0.080	-0.514
-0.000	-1.125	0.080	-0.514
-0.001	-1.124	0.080	-0.514
-0.001	-1.123	0.080	-0.514
-0.001	-1.123	0.080	-0.514
