1391028535.452	1391028480.000	0.000	0.000	0.000	0.000
1391028535.552	0.100	0.000	0.000	0.000	0.000
1391028535.652	0.100	0.000	0.000	0.000	0.000
1391028535.752	0.100	0.000	0.000	0.000	0.000
1391028535.852	0.100	0.000	0.000	0.000	0.000
1391028535.994	0.142	1391028480.000	0.530	0.000	-0.003
1391028536.052	0.058	0.000	0.000	0.000	-0.003
1391028536.212	0.160	0.184	0.013	0.011	-0.042
1391028536.322	0.110	0.125	0.002	0.002	-0.005
1391028536.352	0.030	0.000	0.000	0.000	-0.005
1391028536.611	0.259	0.087	0.012	0.036	0.021
1391028536.707	0.096	0.118	0.014	0.012	-0.028
1391028536.798	0.091	0.115	0.006	0.004	-0.010
1391028536.798	0.000	0.000	0.000	0.000	-0.010
1391028536.852	0.054	0.000	0.000	0.000	-0.010
1391028537.107	0.255	0.175	0.000	0.001	0.002
1391028537.216	0.109	0.184	0.002	0.001	0.004
1391028537.287	0.071	0.140	0.003	0.001	0.004
1391028537.287	0.000	0.000	0.000	0.000	0.004
1391028537.427	0.140	0.121	0.002	0.002	0.005
1391028537.596	0.169	0.107	0.004	0.006	-0.012
1391028537.679	0.083	0.104	0.001	0.001	-0.002
1391028537.715	0.036	0.116	0.015	0.005	0.011
1391028537.752	0.037	0.000	0.000	0.000	0.011
1391028537.956	0.205	0.156	0.004	0.005	0.017
1391028537.984	0.028	0.134	0.013	0.003	-0.008
1391028538.115	0.130	0.139	0.000	0.000	0.001
1391028538.152	0.037	0.000	0.000	0.000	0.001
1391028538.314	0.162	0.117	0.000	0.000	-0.000
1391028538.497	0.183	0.115	0.000	0.000	0.000
1391028538.629	0.132	0.133	0.000	0.000	0.000
1391028538.629	0.000	0.000	0.000	0.000	0.000
1391028538.652	0.023	0.000	0.000	0.000	0.000
1391028538.914	0.263	0.257	0.000	0.000	0.000
1391028539.079	0.165	0.169	0.000	0.000	-0.000
1391028539.088	0.009	0.148	0.002	0.000	0.000
1391028539.272	0.184	0.151	0.000	0.000	0.000
1391028539.279	0.007	0.000	0.000	0.000	0.000
1391028539.453	0.174	0.161	0.000	0.000	0.000
1391028539.627	0.174	0.109	0.000	0.000	-0.000
1391028539.646	0.019	0.143	0.000	0.000	0.000
1391028539.679	0.033	0.000	0.000	0.000	0.000
1391028539.856	0.177	0.170	0.000	0.000	0.000
1391028540.031	0.175	0.130	0.000	0.000	-0.000
1391028540.127	0.096	0.115	0.000	0.000	0.000
1391028540.295	0.169	0.131	0.000	0.000	0.000
1391028540.474	0.179	0.136	0.000	0.000	-0.000
1391028540.599	0.125	0.128	0.000	0.000	-0.001
1391028540.763	0.164	0.153	0.000	0.000	-0.000
1391028540.825	0.062	0.197	0.000	0.000	0.000
1391028540.825	0.000	0.000	0.000	0.000	0.000
1391028540.957	0.133	0.176	0.000	0.000	-0.000
1391028540.999	0.042	0.000	0.000	0.000	-0.000
