0.000	6	0.151	-0.242	0.352	-0.203	0.349	0.105	0.146	0.140	-0.053	0.099	-0.048	-0.209	
0.300	6	0.150	-0.234	0.352	-0.201	0.349	0.107	0.146	0.134	-0.054	0.102	-0.049	-0.206	
0.300	6	0.150	-0.229	0.351	-0.200	0.349	0.108	0.146	0.132	-0.054	0.104	-0.050	-0.204	
0.300	6	0.149	-0.226	0.350	-0.199	0.348	0.109	0.146	0.131	-0.055	0.105	-0.051	-0.204	
0.300	6	0.149	-0.225	0.350	-0.199	0.348	0.109	0.146	0.130	-0.055	0.106	-0.051	-0.203	
0.650	6	0.149	-0.224	0.350	-0.199	0.348	0.109	0.145	0.130	-0.055	0.106	-0.051	-0.203	
0.650	6	0.148	-0.233	0.349	-0.181	0.347	0.077	0.144	0.150	-0.054	0.074	-0.053	-0.184	
0.650	6	0.147	-0.241	0.353	-0.199	0.348	0.083	0.145	0.127	-0.056	0.082	-0.056	-0.204	
0.650	6	0.147	-0.240	0.349	-0.205	0.348	0.091	0.145	0.125	-0.056	0.090	-0.054	-0.208	
0.650	6	0.146	-0.241	0.347	-0.206	0.348	0.093	0.144	0.125	-0.056	0.091	-0.053	-0.208	
0.650	6	0.146	-0.242	0.346	-0.207	0.348	0.093	0.144	0.124	-0.056	0.092	-0.053	-0.209	
0.650	3	0.146	-0.243	0.348	0.092	-0.056	0.091	
1.000	3	0.145	-0.244	0.348	0.092	-0.055	0.090	
1.000	3	0.145	-0.245	0.348	0.092	-0.055	0.091	
1.000	3	0.145	-0.247	0.348	0.093	-0.055	0.091	
1.000	3	0.144	-0.247	0.348	0.093	-0.055	0.091	
1.000	3	0.144	-0.248	0.347	0.092	-0.055	0.091	
1.000	3	0.145	-0.248	0.347	0.091	-0.054	0.091	
1.300	3	0.146	-0.248	0.347	0.091	-0.054	0.090	
1.300	3	0.146	-0.248	0.347	0.091	-0.054	0.091	
1.300	3	0.146	-0.248	0.346	0.091	-0.053	0.091	
1.300	3	0.146	-0.249	0.346	0.091	-0.053	0.091	
1.300	3	0.146	-0.249	0.346	0.091	-0.052	0.090	
1.300	3	0.146	-0.249	0.346	0.090	-0.052	0.090	
1.600	3	0.146	-0.249	0.345	0.091	-0.052	0.091	
1.600	3	0.146	-0.250	0.345	0.091	-0.051	0.091	
1.600	3	0.146	-0.250	0.345	0.091	-0.051	0.091	
1.600	3	0.146	-0.251	0.345	0.091	-0.051	0.091	
1.600	3	0.146	-0.251	0.344	0.091	-0.051	0.091	
1.600	3	0.146	-0.251	0.344	0.092	-0.051	0.092	
1.600	3	0.146	-0.251	0.344	0.092	-0.050	0.092	
1.950	3	0.146	-0.251	0.344	0.092	-0.050	0.092	
1.950	3	0.145	-0.252	0.343	0.092	-0.050	0.093	
1.950	3	0.145	-0.252	0.343	0.092	-0.049	0.092	
1.950	3	0.145	-0.253	0.343	0.093	-0.049	0.093	
1.950	3	0.145	-0.253	0.342	0.092	-0.050	0.094	
1.950	3	0.145	-0.254	0.342	0.093	-0.050	0.095	
2.250	3	0.145	-0.255	0.342	0.094	-0.050	0.096	
2.250	3	0.145	-0.256	0.341	0.093	-0.049	0.095	
2.250	3	0.144	-0.256	0.341	0.094	-0.049	0.096	
2.250	3	0.144	-0.257	0.341	0.095	-0.048	0.097	
2.250	3	0.143	-0.258	0.341	0.093	-0.048	0.096	
2.250	4	0.144	-0.257	0.337	-0.067	0.341	0.094	-0.047	0.096	
2.250	6	0.143	-0.257	0.337	-0.063	0.340	0.095	0.146	0.286	-0.047	0.097	-0.047	-0.061	
2.600	6	0.143	-0.256	0.338	-0.062	0.340	0.094	0.146	0.288	-0.047	0.098	-0.047	-0.061	
2.600	6	0.143	-0.255	0.338	-0.062	0.339	0.092	0.146	0.288	-0.046	0.095	-0.047	-0.061	
2.600	3	-0.049	-0.063	0.338	-0.062	0.146	0.289	
2.600	3	-0.049	-0.066	0.339	-0.065	0.146	0.289	
2.600	3	0.339	-0.067	0.144	0.291	-0.049	-0.067	
2.600	3	0.339	-0.068	0.143	0.292	-0.049	-0.067	
2.900	3	0.339	-0.067	0.142	0.281	-0.049	-0.067	
2.900	3	-0.050	-0.068	0.339	-0.068	0.142	0.280	
2.900	3	0.339	-0.067	0.142	0.279	-0.051	-0.067	
2.900	3	-0.051	-0.066	0.340	-0.066	0.142	0.279	
2.900	3	-0.052	-0.067	0.340	-0.065	0.142	0.278	
2.900	3	-0.052	-0.066	0.341	-0.065	0.142	0.277	
2.900	3	-0.052	-0.066	0.341	-0.064	0.142	0.276	
3.050	3	-0.053	-0.067	0.342	-0.065	0.142	0.275	
3.050	3	-0.053	-0.066	0.342	-0.064	0.142	0.275	
