1391007113.866	1391007104.000	0.000	0.000	0.000	0.000
1391007114.116	0.250	0.000	0.000	0.000	0.000
1391007114.588	0.473	0.134	2.289	8.097	0.042
1391007114.808	0.219	0.113	0.020	0.038	0.035
1391007115.171	0.363	0.105	0.003	0.010	0.000
1391007115.518	0.347	0.113	0.001	0.003	-0.003
1391007115.580	0.063	0.124	0.004	0.002	-0.002
1391007115.712	0.132	0.111	0.001	0.001	-0.002
1391007116.007	0.294	0.143	0.000	0.001	0.004
1391007116.231	0.225	0.128	0.007	0.012	0.019
1391007116.494	0.262	0.146	0.011	0.021	0.034
1391007116.629	0.136	0.120	0.013	0.015	0.036
1391007117.127	0.497	0.177	0.008	0.022	0.042
1391007117.211	0.084	0.123	0.050	0.034	0.045
1391007117.436	0.225	0.119	0.019	0.036	0.043
1391007117.843	0.407	0.106	0.010	0.037	0.041
1391007118.065	0.222	0.109	0.019	0.038	0.044
1391007118.276	0.211	0.128	0.032	0.053	0.042
1391007118.529	0.254	0.117	0.017	0.037	0.042
1391007118.783	0.254	0.087	0.016	0.048	0.044
1391007119.128	0.345	0.177	0.014	0.028	0.045
1391007119.166	0.038	0.144	0.054	0.014	0.041
1391007119.579	0.413	0.201	0.010	0.021	0.045
1391007119.716	0.138	0.095	0.034	0.049	0.049
1391007120.171	0.454	0.068	0.015	0.099	0.044
1391007120.507	0.336	0.110	0.018	0.055	0.038
1391007120.816	0.309	0.075	0.020	0.081	0.032
1391007121.091	0.275	0.095	0.008	0.023	0.021
1391007121.339	0.248	0.103	0.006	0.013	0.014
1391007121.555	0.216	0.134	0.012	0.020	0.024
1391007121.720	0.165	0.110	0.018	0.026	0.031
1391007121.830	0.110	0.112	0.037	0.036	0.036
1391007121.999	0.169	0.135	0.009	0.011	0.030
1391007122.416	0.417	0.127	0.009	0.028	0.035
1391007122.602	0.185	0.122	0.026	0.040	0.040
1391007122.699	0.097	0.130	0.022	0.017	0.043
1391007123.226	0.527	0.103	0.011	0.056	0.029
1391007123.533	0.307	0.080	0.021	0.081	0.049
1391007123.804	0.270	0.156	0.015	0.026	0.030
1391007123.966	0.162	0.111	0.023	0.034	0.047
1391007124.195	0.229	0.084	0.020	0.055	0.041
1391007124.293	0.098	0.129	0.045	0.034	0.052
1391007124.513	0.220	0.157	0.010	0.015	0.046
1391007124.703	0.190	0.152	0.033	0.041	0.063
1391007124.933	0.230	0.186	0.010	0.013	0.047
1391007125.283	0.350	0.148	0.006	0.015	0.045
1391007125.643	0.360	0.156	0.015	0.034	0.049
1391007125.827	0.184	0.189	0.027	0.026	0.052
1391007126.020	0.193	0.147	0.014	0.019	0.055
1391007126.219	0.199	0.137	0.017	0.025	0.020
1391007126.524	0.305	0.164	0.005	0.010	0.015
1391007126.816	0.292	0.134	0.009	0.020	0.035
1391007127.018	0.201	0.114	0.020	0.035	0.038
1391007127.251	0.233	0.163	0.016	0.023	0.039
1391007127.578	0.327	0.120	0.013	0.036	0.044
1391007127.975	0.397	0.084	0.016	0.077	0.043
1391007128.302	0.327	0.121	0.017	0.047	0.038
1391007128.662	0.360	0.113	0.019	0.062	0.051
1391007128.943	0.281	0.104	0.021	0.056	0.034
1391007129.080	0.137	0.109	0.045	0.057	0.046
1391007129.279	0.199	0.159	0.014	0.018	0.056
1391007129.549	0.270	0.167	0.010	0.016	0.054
1391007129.859	0.309	0.130	0.012	0.028	0.034
1391007130.159	0.300	0.144	0.013	0.028	0.041
