0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
-0.002	0.002	-0.043	0.021	0.000
-0.002	0.000	-0.043	0.000	0.000
-0.006	0.004	-0.085	0.042	0.000
-0.008	0.001	-0.027	0.013	0.000
-0.008	0.000	-0.027	0.000	0.000
-0.008	0.000	0.002	0.001	0.000
-0.008	0.000	-0.000	0.000	0.000
-0.008	0.000	-0.003	0.002	0.001
-0.008	0.000	-0.004	0.002	0.002
-0.008	0.000	-0.004	0.000	0.002
-0.008	0.000	-0.003	0.002	0.002
-0.008	0.000	-0.003	0.002	0.002
-0.008	0.000	-0.003	0.000	0.002
-0.008	0.001	0.010	0.005	0.002
-0.008	0.000	0.010	0.000	0.002
-0.008	0.000	0.010	0.000	0.002
-0.009	0.001	-0.030	0.015	0.002
-0.010	0.001	-0.005	0.010	0.002
-0.010	0.000	-0.005	0.000	0.002
-0.010	0.000	-0.005	0.000	0.002
-0.009	0.001	0.021	0.011	0.002
-0.006	0.003	0.060	0.030	0.005
-0.003	0.003	0.057	0.028	0.010
-0.003	0.000	0.057	0.000	0.010
-0.002	0.001	0.019	0.009	0.010
-0.002	0.000	0.019	0.000	0.010
-0.000	0.002	0.043	0.022	0.011
0.002	0.002	0.036	0.018	0.011
0.005	0.003	0.064	0.032	0.018
0.007	0.002	0.034	0.017	0.018
0.009	0.003	0.057	0.028	0.022
0.011	0.002	0.042	0.021	0.022
0.014	0.003	0.058	0.029	0.022
0.017	0.003	0.057	0.028	0.022
0.019	0.002	0.039	0.020	0.022
0.021	0.002	0.039	0.019	0.022
0.021	0.000	0.039	0.000	0.022
0.022	0.001	0.027	0.013	0.021
0.026	0.003	0.065	0.033	0.028
0.029	0.003	0.068	0.034	0.028
0.030	0.001	0.017	0.009	0.028
0.032	0.002	0.042	0.021	0.021
0.032	0.000	0.042	0.000	0.021
0.034	0.002	0.047	0.024	0.021
0.037	0.003	0.051	0.025	0.021
0.040	0.003	0.069	0.034	0.024
0.043	0.002	0.043	0.021	0.024
0.045	0.003	0.056	0.028	0.025
0.048	0.003	0.057	0.029	0.028
0.049	0.001	0.026	0.013	0.025
0.051	0.002	0.040	0.020	0.024
0.051	0.000	0.040	0.000	0.024
0.057	0.006	0.061	0.058	0.025
0.060	0.003	0.056	0.028	0.028
0.063	0.003	0.059	0.030	0.028
0.066	0.003	0.057	0.029	0.029
0.066	0.000	0.057	0.000	0.028
0.067	0.002	0.032	0.016	0.028
0.069	0.002	0.037	0.019	0.028
0.073	0.003	0.065	0.033	0.028
0.075	0.003	0.052	0.026	0.028
0.075	0.000	0.052	0.000	0.028
0.077	0.001	0.027	0.014	0.028
0.077	0.001	0.012	0.006	0.026
0.079	0.001	0.027	0.014	0.019
0.080	0.001	0.022	0.011	0.016
0.080	0.000	0.022	0.000	0.014
0.082	0.002	0.047	0.024	0.016
