-0.554,-0.125,-0.185,0.000,0.042,0.069,-0.100
-0.526,-0.125,-0.185,0.100,0.040,0.070,-0.100
-0.498,-0.125,-0.184,0.200,0.039,0.071,-0.100
-0.471,-0.125,-0.182,0.300,0.037,0.072,-0.100
-0.443,-0.125,-0.180,0.400,0.035,0.073,-0.100
-0.416,-0.126,-0.178,0.500,0.033,0.074,-0.100
-0.388,-0.126,-0.175,0.600,0.031,0.076,-0.100
-0.361,-0.126,-0.171,0.700,0.029,0.077,-0.100
-0.335,-0.127,-0.167,0.800,0.027,0.078,-0.100
-0.308,-0.127,-0.163,0.900,0.025,0.079,-0.100
-0.282,-0.127,-0.158,1.000,0.023,0.080,-0.100
-0.257,-0.128,-0.152,1.100,0.021,0.082,-0.100
-0.231,-0.128,-0.146,1.200,0.020,0.083,-0.100
-0.206,-0.128,-0.139,1.300,0.018,0.084,-0.100
-0.182,-0.128,-0.132,1.400,0.016,0.085,-0.100
-0.158,-0.128,-0.124,1.500,0.014,0.086,-0.100
-0.135,-0.128,-0.115,1.600,0.012,0.088,-0.100
-0.112,-0.128,-0.106,1.700,0.010,0.089,-0.100
-0.089,-0.127,-0.096,1.800,0.008,0.090,-0.100
-0.067,-0.127,-0.086,1.900,0.006,0.091,-0.100
-0.046,-0.126,-0.075,2.000,0.004,0.092,-0.100
-0.025,-0.125,-0.064,2.100,0.002,0.094,-0.100
-0.004,-0.123,-0.052,2.200,0.000,0.095,-0.100
0.015,-0.122,-0.039,2.300,-0.001,0.096,-0.100
0.035,-0.120,-0.026,2.400,-0.003,0.097,-0.100
0.054,-0.118,-0.012,2.500,-0.005,0.098,-0.100
0.072,-0.115,0.003,2.600,-0.007,0.100,-0.100
0.090,-0.113,0.018,2.700,-0.009,0.101,-0.100
0.108,-0.109,0.034,2.800,-0.011,0.102,-0.100
0.125,-0.106,0.050,2.900,-0.013,0.103,-0.100
0.141,-0.102,0.067,3.000,-0.015,0.104,-0.100
0.157,-0.098,0.085,3.100,-0.017,0.105,-0.100
