-0.003	-1.101	0.187
-0.003	-1.098	0.182
-0.003	-1.096	0.177
-0.004	-1.095	0.176
-0.004	-1.095	0.176
-0.004	-1.095	0.175
-0.004	-1.095	0.175
-0.004	-1.095	0.175
-0.003	-1.093	0.174
-0.003	-1.093	0.176
-0.003	-1.093	0.176
-0.003	-1.093	0.176
-0.003	-1.092	0.095
-0.003	-1.091	0.096
-0.003	-1.089	0.097
-0.002	-1.087	0.099
-0.002	-1.085	0.100
-0.002	-1.082	0.102
-0.002	-1.080	0.103
-0.002	-1.077	0.104
-0.001	-1.075	0.105
-0.001	-1.072	0.106
-0.001	-1.069	0.108
-0.001	-1.067	0.109
-0.001	-1.065	0.110
-0.001	-1.062	0.111
-0.001	-1.060	0.112
-0.001	-1.058	0.111
-0.001	-1.055	0.109
-0.000	-1.053	0.106
-0.000	-1.050	0.104
-0.000	-1.049	0.103
-0.000	-1.047	0.101
-0.000	-1.044	0.098
-0.000	-1.042	0.097
-0.000	-1.040	0.095
-0.001	-1.038	0.093
-0.001	-1.036	0.091
-0.001	-1.034	0.090
-0.001	-1.033	0.089
-0.001	-1.032	0.087
-0.002	-1.030	0.085
-0.002	-1.028	0.083
-0.002	-1.026	0.082
-0.003	-1.025	0.081
-0.003	-1.023	0.079
-0.003	-1.021	0.077
-0.003	-1.019	0.191
-0.003	-1.018	0.191
-0.004	-1.017	0.191
-0.004	-1.017	0.190
-0.004	-1.016	0.084
-0.004	-1.015	0.086
-0.004	-1.013	0.087
-0.005	-1.012	0.089
-0.005	-1.011	0.090
-0.005	-1.008	0.093
-0.005	-1.006	0.095
-0.005	-1.004	0.097
-0.005	-1.002	0.098
-0.005	-1.001	0.099
-0.006	-0.999	0.101
-0.006	-0.997	0.102
-0.006	-0.995	0.105
-0.006	-0.993	0.107
-0.006	-0.991	0.109
-0.006	-0.989	0.110
-0.006	-0.987	0.112
-0.007	-0.985	0.113
-0.007	-0.984	0.112
-0.007	-0.978	0.109
-0.007	-0.972	0.106
-0.007	-0.967	0.104
-0.007	-0.965	0.103
-0.007	-0.964	0.102
-0.007	-0.962	0.101
-0.007	-0.960	0.100
-0.007	-0.957	0.098
-0.007	-0.954	0.097
-0.007	-0.951	0.095
-0.007	-0.949	0.095
-0.007	-0.947	0.097
-0.007	-0.945	0.177
-0.007	-0.942	0.178
-0.007	-0.941	0.177
-0.007	-0.940	0.177
-0.007	-0.938	0.094
-0.007	-0.937	0.095
-0.007	-0.934	0.097
-0.007	-0.931	0.099
-0.007	-0.929	0.101
-0.006	-0.926	0.102
-0.006	-0.924	0.103
-0.006	-0.922	0.104
-0.006	-0.919	0.105
-0.006	-0.916	0.107
-0.006	-0.914	0.108
-0.006	-0.910	0.110
-0.005	-0.906	0.112
-0.005	-0.900	0.109
-0.005	-0.897	0.107
-0.005	-0.896	0.106
-0.005	-0.893	0.104
-0.005	-0.888	0.099
-0.005	-0.877	0.090
