0.467,-0.128,-0.116,0.000,-0.040,0.079,-0.100
0.465,-0.155,-0.140,0.100,-0.040,0.079,-0.098
0.460,-0.181,-0.164,0.200,-0.039,0.079,-0.097
0.453,-0.207,-0.188,0.300,-0.039,0.079,-0.095
0.442,-0.233,-0.210,0.400,-0.038,0.080,-0.094
0.428,-0.259,-0.231,0.500,-0.037,0.080,-0.092
0.411,-0.283,-0.251,0.600,-0.035,0.081,-0.091
0.392,-0.307,-0.270,0.700,-0.034,0.082,-0.090
0.370,-0.330,-0.287,0.800,-0.032,0.083,-0.088
0.346,-0.351,-0.301,0.900,-0.030,0.084,-0.087
0.319,-0.371,-0.314,1.000,-0.028,0.085,-0.086
0.291,-0.389,-0.324,1.100,-0.026,0.086,-0.085
0.261,-0.406,-0.332,1.200,-0.023,0.088,-0.084
0.229,-0.420,-0.336,1.300,-0.021,0.089,-0.083
0.197,-0.432,-0.338,1.400,-0.018,0.090,-0.082
0.164,-0.442,-0.336,1.500,-0.015,0.092,-0.082
0.131,-0.450,-0.332,1.600,-0.012,0.093,-0.081
0.097,-0.455,-0.324,1.700,-0.009,0.095,-0.081
0.064,-0.457,-0.312,1.800,-0.006,0.097,-0.080
0.032,-0.456,-0.297,1.900,-0.003,0.098,-0.080
0.000,-0.452,-0.280,2.000,-0.000,0.100,-0.080
-0.031,-0.446,-0.259,2.100,0.003,0.102,-0.080
-0.060,-0.437,-0.235,2.200,0.006,0.103,-0.080
-0.088,-0.425,-0.208,2.300,0.009,0.105,-0.081
-0.115,-0.411,-0.179,2.400,0.012,0.107,-0.081
-0.140,-0.394,-0.148,2.500,0.015,0.108,-0.082
-0.163,-0.375,-0.115,2.600,0.018,0.110,-0.082
-0.185,-0.354,-0.080,2.700,0.021,0.111,-0.083
-0.205,-0.331,-0.043,2.800,0.023,0.112,-0.084
-0.223,-0.307,-0.006,2.900,0.026,0.114,-0.085
-0.240,-0.281,0.032,3.000,0.028,0.115,-0.086
-0.255,-0.254,0.071,3.100,0.030,0.116,-0.087
-0.268,-0.226,0.109,3.200,0.032,0.117,-0.088
-0.280,-0.198,0.148,3.300,0.034,0.118,-0.090
-0.290,-0.169,0.186,3.400,0.035,0.119,-0.091
