1390594900.123	1390594944.000	0.000	0.000	0.000	0.000
1390594900.226	0.103	0.000	0.000	0.000	0.000
1390594900.323	0.097	0.000	0.000	0.000	0.000
1390594900.423	0.100	0.000	0.000	0.000	0.000
1390594900.578	0.155	1390594944.000	6.981	0.000	0.012
1390594900.623	0.045	0.000	0.000	0.000	0.012
1390594900.782	0.159	0.179	0.013	0.012	0.042
1390594900.823	0.041	0.000	0.000	0.000	0.042
1390594901.138	0.315	0.079	0.014	0.054	0.035
1390594901.287	0.148	0.086	0.005	0.009	0.016
1390594901.486	0.200	0.120	0.001	0.002	0.000
1390594901.539	0.053	0.122	0.001	0.001	-0.001
1390594901.586	0.047	0.000	0.000	0.000	-0.001
1390594901.783	0.196	0.192	0.001	0.001	-0.002
1390594901.918	0.135	0.154	0.047	0.041	-0.127
1390594902.003	0.085	0.161	0.042	0.022	-0.072
1390594902.003	0.000	0.000	0.000	0.000	-0.072
1390594902.150	0.147	0.174	0.016	0.013	0.046
1390594902.186	0.036	0.000	0.000	0.000	0.046
1390594902.428	0.242	0.128	0.005	0.009	0.023
1390594902.524	0.096	0.127	0.004	0.003	0.008
1390594902.598	0.074	0.108	0.016	0.011	0.023
1390594902.700	0.102	0.122	0.019	0.016	0.039
1390594902.890	0.190	0.113	0.010	0.017	0.038
1390594902.934	0.043	0.168	0.038	0.010	0.032
1390594902.994	0.061	0.000	0.000	0.000	0.032
1390594903.163	0.169	0.182	0.011	0.010	0.036
1390594903.297	0.134	0.116	0.015	0.017	0.040
1390594903.471	0.174	0.117	0.011	0.016	0.038
1390594903.509	0.039	0.111	0.051	0.018	0.039
1390594903.509	0.000	0.000	0.000	0.000	0.039
1390594903.732	0.223	0.167	0.011	0.014	0.048
1390594903.831	0.099	0.118	0.026	0.022	0.051
1390594903.932	0.101	0.173	0.017	0.010	0.034
1390594903.932	0.000	0.000	0.000	0.000	0.034
1390594904.137	0.206	0.163	0.009	0.012	0.039
1390594904.243	0.105	0.136	0.022	0.017	0.046
1390594904.243	0.000	0.000	0.000	0.000	0.046
1390594904.418	0.176	0.130	0.010	0.013	0.034
1390594904.418	0.000	0.000	0.000	0.000	0.034
1390594904.529	0.111	0.181	0.017	0.011	0.038
1390594904.696	0.167	0.111	0.012	0.018	0.040
1390594904.696	0.000	0.000	0.000	0.000	0.040
1390594904.926	0.231	0.177	0.008	0.010	0.036
1390594905.022	0.096	0.135	0.019	0.014	0.037
1390594905.022	0.000	0.000	0.000	0.000	0.037
1390594905.250	0.228	0.166	0.009	0.012	0.041
1390594905.316	0.066	0.154	0.029	0.012	0.038
1390594905.316	0.000	0.000	0.000	0.000	0.038
