0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.000
-1.177	1.177	-0.037	11.769	0.000
-1.177	0.000	-0.037	0.000	0.000
-1.181	0.004	-0.080	0.040	0.000
-1.181	0.000	-0.080	0.000	0.000
-1.182	0.002	-0.031	0.015	0.000
-1.182	0.000	0.001	0.000	0.000
-1.182	0.000	0.001	0.000	0.000
-1.182	0.000	0.002	0.001	0.000
-1.182	0.000	0.002	0.000	0.000
-1.182	0.000	-0.002	0.001	0.001
-1.183	0.000	-0.003	0.002	0.001
-1.182	0.001	0.013	0.007	0.001
-1.185	0.003	-0.068	0.034	0.002
-1.187	0.002	-0.043	0.021	0.002
-1.187	0.001	0.016	0.008	0.007
-1.185	0.002	0.033	0.017	0.007
-1.183	0.002	0.042	0.021	0.008
-1.183	0.000	0.042	0.000	0.008
-1.180	0.002	0.049	0.024	0.017
-1.180	0.000	0.049	0.000	0.017
-1.180	0.000	0.049	0.000	0.017
-1.178	0.002	0.040	0.020	0.020
-1.178	0.000	0.040	0.000	0.020
-1.177	0.002	0.037	0.018	0.018
-1.177	0.000	0.037	0.000	0.017
-1.173	0.003	0.065	0.033	0.018
-1.170	0.003	0.061	0.030	0.020
-1.169	0.001	0.022	0.011	0.018
-1.167	0.002	0.050	0.025	0.020
-1.164	0.002	0.046	0.023	0.020
-1.164	0.000	0.046	0.000	0.020
-1.164	0.000	0.046	0.000	0.020
-1.163	0.002	0.031	0.015	0.018
-1.160	0.003	0.053	0.027	0.023
-1.160	0.000	0.053	0.000	0.023
-1.160	0.000	0.053	0.000	0.023
-1.158	0.002	0.034	0.017	0.017
-1.156	0.003	0.053	0.027	0.017
-1.156	0.000	0.053	0.000	0.017
-1.156	0.000	0.053	0.000	0.015
-1.153	0.003	0.058	0.029	0.015
-1.153	0.000	0.058	0.000	0.015
-1.151	0.002	0.037	0.019	0.017
-1.149	0.002	0.045	0.023	0.019
-1.149	0.000	0.045	0.000	0.017
-1.146	0.002	0.046	0.023	0.019
-1.145	0.002	0.037	0.018	0.019
-1.143	0.002	0.035	0.018	0.019
-1.139	0.004	0.085	0.043	0.019
-1.135	0.004	0.076	0.038	0.023
-1.135	0.000	0.076	0.000	0.023
-1.131	0.004	0.081	0.041	0.023
-1.128	0.003	0.054	0.027	0.023
-1.126	0.002	0.037	0.018	0.023
-1.119	0.007	0.072	0.075	0.027
-1.115	0.003	0.035	0.034	0.034
-1.112	0.003	0.056	0.028	0.034
-1.110	0.002	0.044	0.022	0.034
-1.110	0.000	0.044	0.000	0.034
-1.110	0.000	0.044	0.000	0.028
-1.108	0.002	0.039	0.019	0.027
-1.105	0.003	0.060	0.030	0.028
-1.105	0.001	0.016	0.008	0.027
-1.105	0.000	-0.004	0.002	0.022
-1.105	0.000	-0.004	0.000	0.022
