1	0.00475
2	0.01166
4	0.00358
5	0.00502
1	0.00647
3	0.00475
6	0.00101
3	0.00298
3	0.01196
1	0.00337
4	0.00189
5	0.00931
6	0.00845
6	0.00201
2	0.01195
5	0.01042
3	0.00295
5	0.01056
3	0.00554
5	0.00595
1	0.01414
5	0.00244
6	0.01145
3	0.01118
5	0.00427
6	0.01081
1	0.00019
3	0.00543
5	0.01068
6	0.00812
2	0.00623
5	0.01456
3	0.00051
3	0.00473
2	0.00568
4	0.00629
1	0.00082
2	0.00797
4	0.01034
1	0.01258
1	0.00301
1	0.00501
