0.002	-1.074	0.090
0.002	-1.074	0.090
0.002	-1.074	0.091
0.002	-1.074	0.090
0.001	-1.076	0.089
0.001	-1.082	0.201
0.001	-1.083	0.201
0.001	-1.082	0.200
0.000	-1.080	0.082
0.000	-1.079	0.084
0.000	-1.077	0.086
-0.000	-1.076	0.086
-0.000	-1.075	0.087
-0.000	-1.074	0.090
-0.000	-1.071	0.092
-0.000	-1.069	0.094
-0.001	-1.066	0.098
-0.001	-1.063	0.101
-0.001	-1.062	0.102
-0.001	-1.059	0.105
-0.001	-1.057	0.107
-0.001	-1.055	0.109
-0.001	-1.053	0.111
-0.001	-1.050	0.114
-0.002	-1.049	0.114
-0.002	-1.048	0.115
-0.002	-1.046	0.117
-0.002	-1.043	0.119
-0.002	-1.041	0.118
-0.002	-1.039	0.116
-0.002	-1.036	0.115
-0.003	-1.034	0.114
-0.003	-1.032	0.113
-0.003	-1.030	0.112
-0.003	-1.027	0.111
-0.003	-1.025	0.109
-0.003	-1.020	0.107
-0.003	-1.016	0.105
-0.003	-1.010	0.102
-0.003	-1.007	0.102
-0.002	-1.006	0.102
-0.003	-1.001	0.190
-0.003	-0.997	0.193
-0.003	-0.994	0.194
-0.003	-0.993	0.099
-0.002	-0.990	0.101
-0.002	-0.987	0.102
-0.002	-0.986	0.103
-0.001	-0.982	0.105
-0.001	-0.974	0.111
-0.002	-0.966	0.114
-0.002	-0.963	0.115
-0.002	-0.960	0.117
-0.002	-0.958	0.118
-0.002	-0.956	0.118
-0.001	-0.954	0.120
-0.001	-0.951	0.119
-0.002	-0.949	0.118
-0.002	-0.946	0.115
-0.002	-0.945	0.114
-0.001	-0.943	0.114
-0.001	-0.941	0.113
-0.002	-0.933	0.101
-0.002	-0.926	0.095
-0.002	-0.920	0.088
-0.002	-0.916	0.086
-0.002	-0.914	0.085
-0.001	-0.912	0.083
-0.001	-0.908	0.200
-0.001	-0.907	0.199
-0.001	-0.907	0.198
-0.001	-0.908	0.199
-0.001	-0.908	0.199
-0.001	-0.909	0.199
-0.002	-0.909	0.200
-0.002	-0.909	0.200
-0.002	-0.910	0.201
-0.002	-0.910	0.201
-0.002	-0.910	0.201
-0.003	-0.910	0.200
-0.003	-0.911	0.200
-0.003	-0.911	0.200
-0.003	-0.911	0.200
-0.003	-0.910	0.139
-0.001	-0.906	0.085
-0.001	-0.900	0.094
-0.001	-0.894	0.100
-0.000	-0.892	0.100
-0.001	-0.889	0.104
-0.001	-0.883	0.112
-0.000	-0.878	0.117
-0.000	-0.875	0.119
-0.000	-0.871	0.119
-0.000	-0.868	0.119
-0.000	-0.868	0.119
0.000	-0.866	0.118
