0.147	-0.050	0.187
0.147	-0.047	0.182
0.147	-0.043	0.176
0.146	-0.044	0.176
0.145	-0.045	0.176
0.145	-0.044	0.175
0.146	-0.045	0.175
0.145	-0.061	0.176
0.146	-0.054	0.178
0.146	-0.050	0.177
0.146	-0.048	0.095
0.147	-0.045	0.097
0.147	-0.043	0.099
0.147	-0.042	0.100
0.148	-0.039	0.101
0.148	-0.037	0.102
0.148	-0.035	0.103
0.148	-0.032	0.105
0.148	-0.030	0.106
0.149	-0.028	0.107
0.149	-0.026	0.108
0.149	-0.024	0.109
0.149	-0.019	0.111
0.149	-0.016	0.113
0.149	-0.014	0.111
0.149	-0.012	0.109
0.150	-0.010	0.108
0.150	-0.005	0.104
0.150	-0.003	0.102
0.150	-0.000	0.099
0.150	0.003	0.096
0.150	0.007	0.094
0.150	0.009	0.091
0.150	0.011	0.089
0.150	0.014	0.087
0.150	0.016	0.085
0.150	0.018	0.085
0.149	0.019	0.084
0.149	0.022	0.081
0.149	0.024	0.080
0.149	0.026	0.079
0.149	0.028	0.077
0.149	0.031	0.190
0.148	0.033	0.189
0.147	0.034	0.087
0.147	0.035	0.088
0.147	0.036	0.090
0.147	0.038	0.092
0.147	0.040	0.093
0.147	0.042	0.096
0.147	0.044	0.098
0.147	0.047	0.100
0.147	0.049	0.102
0.147	0.051	0.103
0.147	0.053	0.105
0.147	0.054	0.106
0.147	0.056	0.108
0.147	0.058	0.110
0.147	0.060	0.112
0.147	0.062	0.113
0.147	0.064	0.112
0.147	0.066	0.111
0.147	0.067	0.110
0.147	0.069	0.109
0.147	0.071	0.108
0.147	0.076	0.106
0.147	0.077	0.105
0.148	0.082	0.102
0.148	0.085	0.101
0.148	0.087	0.100
0.148	0.089	0.099
0.148	0.092	0.098
0.148	0.095	0.096
0.148	0.097	0.096
0.149	0.099	0.095
0.149	0.101	0.094
0.149	0.106	0.178
0.149	0.107	0.177
0.149	0.108	0.176
0.149	0.109	0.176
0.150	0.110	0.094
0.150	0.112	0.096
0.150	0.114	0.098
0.150	0.116	0.099
0.150	0.119	0.101
0.151	0.122	0.102
0.151	0.124	0.103
0.151	0.126	0.104
0.151	0.128	0.105
0.151	0.130	0.106
0.152	0.133	0.108
0.152	0.136	0.109
0.152	0.138	0.110
0.152	0.141	0.111
0.152	0.143	0.112
0.152	0.145	0.112
0.152	0.148	0.109
0.152	0.150	0.107
0.152	0.152	0.105
0.152	0.154	0.105
0.152	0.156	0.102
0.152	0.159	0.099
0.152	0.162	0.097
0.152	0.164	0.094
0.151	0.167	0.091
0.151	0.170	0.089
0.151	0.171	0.088
0.151	0.172	0.088
0.151	0.174	0.087
0.150	0.176	0.086
0.150	0.177	0.084
0.150	0.180	0.083
0.149	0.182	0.081
0.145	0.188	0.081
0.146	0.193	0.087
0.146	0.197	0.090
0.146	0.200	0.093
0.146	0.202	0.095
0.146	0.204	0.096
