0.300	4	0.001	-0.341	0.202	-0.302	-0.005	0.041	-0.198	-0.308	
0.300	6	0.000	-0.333	0.201	-0.300	0.198	0.008	-0.005	0.035	-0.204	0.003	-0.199	-0.306	
0.300	6	-0.000	-0.328	0.201	-0.298	0.198	0.010	-0.005	0.033	-0.205	0.005	-0.200	-0.304	
0.300	6	-0.000	-0.325	0.200	-0.298	0.198	0.010	-0.005	0.032	-0.205	0.006	-0.200	-0.303	
0.750	6	-0.001	-0.324	0.200	-0.297	0.198	0.011	-0.005	0.031	-0.205	0.006	-0.201	-0.303	
0.750	6	-0.001	-0.323	0.200	-0.298	0.198	0.011	-0.005	0.031	-0.205	0.006	-0.201	-0.303	
0.750	6	-0.001	-0.323	0.200	-0.298	0.198	0.010	-0.005	0.031	-0.205	0.006	-0.201	-0.303	
0.750	6	-0.001	-0.323	0.196	-0.297	0.194	0.009	-0.005	0.031	-0.203	0.005	-0.199	-0.302	
0.750	4	-0.001	-0.326	0.194	0.009	-0.005	0.033	-0.201	0.004	
0.750	3	-0.001	-0.330	0.194	0.007	-0.201	0.003	
1.100	3	-0.001	-0.331	0.194	0.007	-0.201	0.003	
1.100	3	-0.001	-0.332	0.194	0.007	-0.201	0.003	
1.100	3	-0.001	-0.333	0.194	0.007	-0.201	0.002	
1.100	3	-0.001	-0.333	0.194	0.006	-0.201	0.002	
1.100	3	-0.001	-0.333	0.194	0.006	-0.201	0.001	
1.100	3	-0.001	-0.333	0.194	0.006	-0.201	0.002	
1.100	3	-0.001	-0.333	0.194	0.006	-0.201	0.002	
1.500	3	-0.001	-0.334	0.195	0.007	-0.201	0.002	
1.500	3	-0.001	-0.335	0.195	0.006	-0.201	0.001	
1.500	3	-0.001	-0.335	0.194	0.006	-0.201	0.002	
1.500	3	-0.001	-0.336	0.195	0.006	-0.201	0.001	
1.500	3	-0.001	-0.336	0.195	0.005	-0.201	0.001	
1.500	3	-0.001	-0.337	0.195	0.005	-0.201	0.002	
1.500	3	-0.001	-0.337	0.195	0.006	-0.201	0.002	
1.800	3	-0.001	-0.339	0.195	0.006	-0.201	0.002	
1.800	3	-0.001	-0.339	0.195	0.005	-0.201	0.002	
1.800	3	-0.001	-0.339	0.195	0.005	-0.201	0.002	
1.800	3	-0.001	-0.339	0.195	0.006	-0.201	0.002	
1.800	3	-0.001	-0.339	0.195	0.006	-0.201	0.003	
1.800	3	-0.001	-0.340	0.196	0.006	-0.201	0.003	
2.200	3	-0.001	-0.340	0.196	0.007	-0.200	0.004	
