1392667799.929	1392667776.000	0.000	0.000	0.000	0.000
1392667800.029	0.100	0.000	0.000	0.000	0.000
1392667800.129	0.100	0.000	0.000	0.000	0.000
1392667800.230	0.101	0.000	0.000	0.000	0.000
1392667800.329	0.099	0.000	0.000	0.000	0.000
1392667800.563	0.234	1392667776.000	5.019	0.000	0.012
1392667800.563	0.000	0.000	0.000	0.000	0.012
1392667800.728	0.166	0.195	0.013	0.011	0.042
1392667800.818	0.089	0.110	0.029	0.024	0.052
1392667800.901	0.083	0.114	0.021	0.015	0.035
1392667800.929	0.028	0.000	0.000	0.000	0.035
1392667801.087	0.158	0.159	0.005	0.005	0.016
1392667801.158	0.071	0.141	0.004	0.002	0.005
1392667801.229	0.071	0.000	0.000	0.000	0.005
1392667801.453	0.224	0.129	0.000	0.000	0.000
1392667801.578	0.124	0.114	0.001	0.001	-0.001
1392667801.698	0.120	0.109	0.001	0.001	-0.002
1392667801.762	0.064	0.114	0.157	0.088	-0.201
1392667801.828	0.067	0.120	0.150	0.083	-0.200
1392667801.914	0.085	0.115	0.038	0.028	0.065
1392667801.929	0.015	0.000	0.000	0.000	0.065
1392667802.139	0.210	0.152	0.009	0.013	0.040
1392667802.214	0.075	0.092	0.009	0.008	0.014
1392667802.446	0.232	0.074	0.011	0.034	0.032
1392667802.486	0.040	0.096	0.047	0.019	0.037
1392667802.671	0.185	0.152	0.012	0.015	0.044
1392667802.758	0.087	0.083	0.029	0.031	0.016
1392667802.844	0.087	0.084	0.014	0.015	0.025
1392667802.978	0.133	0.087	0.013	0.020	0.034
1392667803.115	0.137	0.087	0.015	0.024	0.041
1392667803.138	0.023	0.080	0.072	0.021	0.033
1392667803.254	0.116	0.137	0.017	0.014	0.039
1392667803.254	0.000	0.000	0.000	0.000	0.039
1392667803.479	0.225	0.133	0.009	0.016	0.042
1392667803.517	0.039	0.103	0.050	0.019	0.039
1392667803.546	0.028	0.000	0.000	0.000	0.039
1392667803.794	0.248	0.186	0.008	0.011	0.042
1392667803.930	0.136	0.126	0.018	0.019	0.048
1392667804.054	0.125	0.116	0.018	0.019	0.044
1392667804.221	0.167	0.094	0.022	0.039	0.032
1392667804.273	0.052	0.113	0.033	0.015	0.035
1392667804.358	0.084	0.094	0.023	0.021	0.039
1392667804.450	0.092	0.093	0.027	0.026	0.049
1392667804.454	0.005	0.000	0.000	0.000	0.049
1392667804.631	0.177	0.104	0.012	0.021	0.043
1392667804.721	0.090	0.138	0.026	0.017	0.048
1392667804.856	0.136	0.075	0.028	0.051	0.042
1392667804.974	0.118	0.091	0.019	0.025	0.046
