0.002	-1.074	-0.087
0.002	-1.078	0.085
0.001	-1.079	0.085
0.003	-1.078	0.086
0.003	-1.078	0.086
0.003	-1.078	0.086
0.003	-1.090	0.133
0.003	-1.093	0.192
0.003	-1.092	0.193
0.002	-1.091	0.194
0.002	-1.090	0.073
0.002	-1.087	0.075
0.002	-1.086	0.077
0.001	-1.083	0.080
0.001	-1.082	0.081
0.000	-1.080	0.084
0.000	-1.078	0.085
0.000	-1.075	0.089
0.000	-1.074	0.089
0.000	-1.072	0.092
0.000	-1.065	0.101
0.000	-1.059	0.107
0.000	-1.056	0.109
0.000	-1.052	0.114
0.000	-1.047	0.118
0.000	-1.046	0.118
0.000	-1.046	0.117
0.000	-1.044	0.116
0.000	-1.042	0.115
-0.001	-1.033	0.108
-0.002	-1.025	0.106
-0.001	-1.020	0.104
-0.001	-1.017	0.103
-0.000	-1.017	0.103
-0.001	-1.015	0.182
0.000	-1.012	0.186
0.001	-1.010	0.190
0.001	-1.007	0.098
0.000	-1.003	0.101
0.000	-1.002	0.102
0.001	-1.001	0.103
0.001	-0.994	0.107
0.001	-0.987	0.110
0.001	-0.982	0.112
0.001	-0.979	0.113
0.001	-0.976	0.114
0.001	-0.973	0.115
0.002	-0.971	0.117
0.001	-0.968	0.114
0.001	-0.965	0.111
0.001	-0.957	0.104
0.000	-0.955	0.102
0.001	-0.951	0.098
0.001	-0.946	0.092
0.001	-0.942	0.088
0.001	-0.939	0.086
0.001	-0.936	0.084
0.001	-0.934	0.083
0.001	-0.934	0.136
0.001	-0.932	0.137
0.001	-0.931	0.137
0.001	-0.931	0.192
0.001	-0.931	0.192
0.001	-0.931	0.192
0.001	-0.931	0.192
0.001	-0.932	0.191
0.000	-0.932	0.191
0.000	-0.932	0.191
0.000	-0.933	0.191
-0.000	-0.933	0.191
-0.001	-0.934	0.191
-0.001	-0.934	0.191
-0.001	-0.934	0.191
-0.002	-0.930	0.073
-0.002	-0.925	0.076
-0.002	-0.925	0.075
-0.003	-0.921	0.081
-0.002	-0.915	0.088
-0.001	-0.911	0.092
-0.001	-0.907	0.097
-0.001	-0.906	0.100
-0.002	-0.901	0.105
-0.001	-0.899	0.106
-0.001	-0.896	0.109
-0.001	-0.892	0.114
-0.000	-0.888	0.118
-0.000	-0.883	0.113
-0.000	-0.880	0.112
-0.001	-0.875	0.109
-0.001	-0.867	0.106
0.000	-0.861	0.104
0.001	-0.860	0.103
0.001	-0.860	0.178
0.001	-0.860	0.178
0.000	-0.858	0.179
0.000	-0.858	0.179
0.000	-0.858	0.179
0.000	-0.858	0.179
0.000	-0.858	0.179
0.001	-0.858	0.179
0.001	-0.858	0.179
0.001	-0.858	0.179
0.001	-0.858	0.179
0.001	-0.859	0.179
0.001	-0.859	0.179
0.002	-0.859	0.179
0.002	-0.857	0.181
0.002	-0.855	0.093
0.002	-0.853	0.094
0.002	-0.851	0.096
0.001	-0.849	0.097
0.002	-0.846	0.099
0.003	-0.839	0.103
0.003	-0.833	0.106
0.003	-0.831	0.106
0.004	-0.828	0.108
0.005	-0.826	0.108
0.005	-0.817	0.114
0.004	-0.814	0.115
0.005	-0.812	0.116
0.005	-0.801	0.107
0.005	-0.790	0.095
0.005	-0.786	0.091
0.005	-0.783	0.089
0.005	-0.781	0.088
0.005	-0.778	0.084
0.004	-0.774	0.191
0.004	-0.771	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.004	-0.770	0.192
0.003	-0.771	0.191
0.003	-0.771	0.191
0.002	-0.772	0.191
0.002	-0.772	0.191
0.002	-0.772	0.192
0.002	-0.769	0.194
0.002	-0.767	0.072
0.002	-0.766	0.072
0.002	-0.761	0.081
0.001	-0.757	0.085
0.001	-0.756	0.087
0.001	-0.753	0.090
0.001	-0.751	0.091
0.001	-0.748	0.095
0.001	-0.747	0.096
0.001	-0.744	0.099
0.000	-0.741	0.102
-0.000	-0.738	0.106
-0.000	-0.735	0.108
-0.000	-0.733	0.109
-0.001	-0.733	0.109
-0.001	-0.731	0.112
-0.002	-0.729	0.114
-0.001	-0.729	0.114
