0.102	-0.628	0.085
0.101	-0.629	0.085
0.100	-0.632	0.082
0.102	-0.629	0.086
0.102	-0.629	0.086
0.102	-0.629	0.085
0.102	-0.620	0.106
0.102	-0.615	0.196
0.102	-0.619	0.194
0.102	-0.618	0.074
0.102	-0.617	0.075
0.101	-0.614	0.078
0.101	-0.613	0.079
0.101	-0.611	0.081
0.101	-0.609	0.083
0.101	-0.607	0.085
0.101	-0.605	0.088
0.101	-0.602	0.092
0.101	-0.600	0.092
0.101	-0.598	0.095
0.101	-0.597	0.096
0.101	-0.594	0.100
0.101	-0.592	0.101
0.102	-0.590	0.104
0.102	-0.588	0.105
0.102	-0.588	0.105
0.102	-0.587	0.106
0.102	-0.585	0.109
0.102	-0.581	0.112
0.102	-0.579	0.115
0.102	-0.577	0.117
0.103	-0.575	0.118
0.103	-0.574	0.118
0.103	-0.572	0.117
0.103	-0.568	0.114
0.103	-0.566	0.114
0.103	-0.566	0.114
0.103	-0.566	0.114
0.104	-0.563	0.112
0.105	-0.555	0.107
0.105	-0.549	0.104
0.106	-0.545	0.179
0.106	-0.543	0.180
0.106	-0.542	0.181
0.107	-0.540	0.094
0.107	-0.537	0.096
0.108	-0.535	0.098
0.108	-0.533	0.100
0.109	-0.527	0.102
0.109	-0.524	0.104
0.109	-0.521	0.104
0.110	-0.519	0.105
0.110	-0.516	0.108
0.110	-0.513	0.109
0.110	-0.512	0.109
0.110	-0.509	0.111
0.110	-0.503	0.115
0.111	-0.499	0.117
0.111	-0.496	0.118
0.112	-0.496	0.119
0.112	-0.488	0.106
0.112	-0.480	0.100
0.112	-0.475	0.095
0.112	-0.472	0.094
0.113	-0.469	0.091
0.112	-0.466	0.089
0.113	-0.460	0.082
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.192
0.113	-0.455	0.191
0.113	-0.456	0.191
0.112	-0.457	0.191
0.112	-0.457	0.191
0.112	-0.458	0.191
0.112	-0.458	0.191
0.112	-0.459	0.191
0.111	-0.459	0.191
0.111	-0.453	0.075
0.112	-0.442	0.086
0.111	-0.440	0.087
0.110	-0.437	0.091
0.110	-0.434	0.093
0.110	-0.432	0.095
0.110	-0.431	0.095
0.109	-0.432	0.096
0.109	-0.429	0.100
0.110	-0.423	0.106
0.110	-0.420	0.108
0.109	-0.414	0.116
0.109	-0.408	0.115
0.109	-0.404	0.113
0.109	-0.401	0.113
0.109	-0.401	0.113
0.109	-0.401	0.113
0.109	-0.401	0.113
0.109	-0.401	0.113
0.109	-0.392	0.106
0.109	-0.383	0.179
0.109	-0.379	0.179
0.108	-0.378	0.179
0.108	-0.378	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.109	-0.379	0.179
0.110	-0.379	0.179
0.110	-0.379	0.179
0.111	-0.378	0.180
0.111	-0.376	0.185
0.112	-0.374	0.095
0.112	-0.369	0.099
0.111	-0.365	0.100
0.111	-0.362	0.101
0.111	-0.355	0.105
0.111	-0.350	0.107
0.111	-0.346	0.108
0.111	-0.344	0.110
0.112	-0.341	0.111
0.112	-0.339	0.112
0.112	-0.334	0.115
0.112	-0.330	0.116
0.112	-0.327	0.117
0.112	-0.326	0.116
0.112	-0.326	0.117
0.112	-0.325	0.117
0.113	-0.324	0.116
0.113	-0.320	0.111
0.112	-0.313	0.101
0.112	-0.306	0.094
0.112	-0.302	0.091
0.111	-0.297	0.084
0.111	-0.293	0.082
0.111	-0.291	0.081
0.111	-0.289	0.140
0.111	-0.287	0.192
0.111	-0.287	0.192
0.111	-0.287	0.192
0.111	-0.287	0.192
0.111	-0.287	0.192
0.111	-0.287	0.192
0.111	-0.287	0.191
0.110	-0.288	0.191
0.110	-0.288	0.191
0.110	-0.289	0.191
0.110	-0.289	0.191
0.110	-0.289	0.191
0.109	-0.290	0.191
0.109	-0.290	0.191
0.109	-0.290	0.191
0.109	-0.291	0.192
0.108	-0.288	0.072
0.108	-0.286	0.073
0.107	-0.285	0.075
0.107	-0.282	0.081
0.107	-0.280	0.082
0.106	-0.278	0.086
0.107	-0.276	0.090
0.107	-0.273	0.091
0.106	-0.269	0.096
0.106	-0.267	0.099
0.106	-0.265	0.103
0.106	-0.261	0.106
0.105	-0.257	0.110
0.105	-0.254	0.114
0.105	-0.251	0.116
0.104	-0.248	0.117
0.104	-0.239	0.114
0.104	-0.240	0.114
0.105	-0.234	0.110
0.104	-0.227	0.106
0.103	-0.222	0.103
0.103	-0.219	0.179
0.104	-0.217	0.179
0.103	-0.216	0.179
0.103	-0.215	0.179
0.105	-0.212	0.182
0.105	-0.212	0.182
0.105	-0.212	0.182
0.105	-0.212	0.182
0.105	-0.212	0.182
0.106	-0.212	0.182
