0.30738627910614	-0.12275845557451	-0.10562733560801	0.20803555846214	-0.38605591654778	0.0010533183813095	-0.0052289334125817	-0.028708428144455	0.085748881101608	-0.1001782566309
0.34253334999084	-0.14080262184143	-0.11712438613176	0.20955102145672	-0.38751310110092	0.00082390010356903	-0.0052089518867433	-0.033401817083359	0.085388839244843	-0.098267711699009
0.34552118182182	-0.14381431043148	-0.11804609000683	0.20993039011955	-0.38899818062782	0.00082074850797653	-0.0032331296242774	-0.033529713749886	0.085677981376648	-0.098289333283901
0.34497314691544	-0.14412260055542	-0.11814188957214	0.21008622646332	-0.38950449228287	0.00081713497638702	-0.0032767965458333	-0.032856121659279	0.085901111364365	-0.098262377083302
0.34473198652267	-0.14415927231312	-0.11815788596869	0.2102117985487	-0.38977062702179	0.00081458687782288	-0.0033358198124915	-0.032631978392601	0.085954040288925	-0.09821280837059
0.34470781683922	-0.14424794912338	-0.11815542727709	0.210314437747	-0.39003387093544	0.00081440806388855	-0.003336486639455	-0.032616719603539	0.0859694480896	-0.098190225660801
0.52995246648788	-0.13191822171211	-0.15799830853939	0.2016009837389	-0.38200098276138	0.0009024515748024	-0.0031985386740416	-0.043836787343025	0.073729425668716	-0.099496051669121
0.55075633525848	-0.12726558744907	-0.16231942176819	0.19824378192425	-0.38046419620514	0.0015574023127556	-0.0029300677124411	-0.045023709535599	0.071498036384583	-0.10002039372921
0.50539618730545	-0.12759295105934	-0.16374437510967	0.2006124407053	-0.38015079498291	0.00083552300930023	-0.0038130942266434	-0.041872441768646	0.073540896177292	-0.099347747862339
0.5010147690773	-0.13073155283928	-0.16354663670063	0.20106722414494	-0.38034170866013	0.00083441287279129	-0.0032047345302999	-0.042277902364731	0.074047446250916	-0.099103830754757
0.4537578523159	-0.13225105404854	-0.16237196326256	0.20162929594517	-0.38206708431244	0.00083978474140167	-0.0031542722135782	-0.039974004030228	0.075956165790558	-0.099004909396172
0.42428734898567	-0.13240663707256	-0.1608784943819	0.20209056138992	-0.38314726948738	0.00084042549133301	-0.0032900318037719	-0.037661299109459	0.077323526144028	-0.099067188799381
0.39666929841042	-0.13308644294739	-0.1588868945837	0.20247949659824	-0.38387313485146	0.00083137303590775	-0.0033514809329063	-0.03528019785881	0.078779011964798	-0.098986849188805
0.36947047710419	-0.13409270346165	-0.15626671910286	0.20255820453167	-0.3843212723732	0.00082665681838989	-0.0033515058457851	-0.032960340380669	0.080217003822327	-0.098956823348999
0.34257245063782	-0.13432845473289	-0.1532514244318	0.20260791480541	-0.38445430994034	0.00082094222307205	-0.0034636065829545	-0.030591025948524	0.081488221883774	-0.098915599286556
