-0.346	0.002	0.384	0.000	0.043	0.120	-0.100
-0.239	-0.072	0.176	2.100	0.027	0.111	-0.100
-0.233	-0.075	0.168	2.200	0.026	0.110	-0.100
-0.227	-0.077	0.159	2.300	0.025	0.110	-0.100
-0.222	-0.080	0.151	2.400	0.025	0.109	-0.100
-0.216	-0.082	0.143	2.500	0.024	0.109	-0.100
-0.210	-0.084	0.135	2.600	0.023	0.108	-0.100
-0.204	-0.087	0.127	2.700	0.022	0.108	-0.100
-0.197	-0.089	0.120	2.800	0.021	0.107	-0.100
-0.191	-0.091	0.112	2.900	0.021	0.107	-0.100
-0.185	-0.093	0.105	3.000	0.020	0.107	-0.100
-0.179	-0.095	0.097	3.100	0.019	0.106	-0.100
-0.172	-0.096	0.090	3.200	0.018	0.106	-0.100
-0.166	-0.098	0.083	3.300	0.018	0.105	-0.100
-0.159	-0.100	0.076	3.400	0.017	0.105	-0.100
-0.152	-0.102	0.069	3.500	0.016	0.104	-0.100
-0.146	-0.103	0.062	3.600	0.015	0.104	-0.100
-0.139	-0.105	0.056	3.700	0.014	0.103	-0.100
-0.132	-0.106	0.049	3.800	0.014	0.103	-0.100
-0.125	-0.108	0.043	3.900	0.013	0.102	-0.100
-0.118	-0.109	0.036	4.000	0.012	0.102	-0.100
-0.111	-0.110	0.030	4.100	0.011	0.102	-0.100
-0.104	-0.111	0.024	4.200	0.011	0.101	-0.100
-0.097	-0.113	0.018	4.300	0.010	0.101	-0.100
-0.090	-0.114	0.012	4.400	0.009	0.100	-0.100
-0.082	-0.115	0.006	4.500	0.008	0.100	-0.100
-0.075	-0.116	0.000	4.600	0.007	0.099	-0.100
-0.067	-0.117	-0.005	4.700	0.007	0.099	-0.100
-0.060	-0.118	-0.011	4.800	0.006	0.098	-0.100
-0.052	-0.119	-0.016	4.900	0.005	0.098	-0.100
-0.044	-0.119	-0.021	5.000	0.004	0.098	-0.100
-0.037	-0.120	-0.027	5.100	0.004	0.097	-0.100
-0.029	-0.121	-0.032	5.200	0.003	0.097	-0.100
-0.021	-0.122	-0.037	5.300	0.002	0.096	-0.100
-0.013	-0.122	-0.042	5.400	0.001	0.096	-0.100
-0.005	-0.123	-0.047	5.500	0.000	0.095	-0.100
0.004	-0.123	-0.051	5.600	-0.000	0.095	-0.100
0.012	-0.124	-0.056	5.700	-0.001	0.094	-0.100
0.020	-0.124	-0.060	5.800	-0.002	0.094	-0.100
0.029	-0.125	-0.065	5.900	-0.003	0.093	-0.100
0.037	-0.125	-0.069	6.000	-0.003	0.093	-0.100
0.046	-0.126	-0.073	6.100	-0.004	0.093	-0.100
0.054	-0.126	-0.078	6.200	-0.005	0.092	-0.100
0.063	-0.126	-0.082	6.300	-0.006	0.092	-0.100
0.072	-0.127	-0.086	6.400	-0.007	0.091	-0.100
0.081	-0.127	-0.089	6.500	-0.007	0.091	-0.100
0.090	-0.127	-0.093	6.600	-0.008	0.090	-0.100
0.099	-0.127	-0.097	6.700	-0.009	0.090	-0.100
0.108	-0.127	-0.100	6.800	-0.010	0.089	-0.100
0.117	-0.128	-0.104	6.900	-0.010	0.089	-0.100
0.127	-0.128	-0.107	7.000	-0.011	0.089	-0.100
0.136	-0.128	-0.111	7.100	-0.012	0.088	-0.100
0.145	-0.128	-0.114	7.200	-0.013	0.088	-0.100
0.155	-0.128	-0.117	7.300	-0.014	0.087	-0.100
0.164	-0.128	-0.120	7.400	-0.014	0.087	-0.100
0.174	-0.128	-0.123	7.500	-0.015	0.086	-0.100
0.184	-0.128	-0.126	7.600	-0.016	0.086	-0.100
0.193	-0.128	-0.128	7.700	-0.017	0.085	-0.100
0.203	-0.128	-0.131	7.800	-0.017	0.085	-0.100
0.213	-0.128	-0.134	7.900	-0.018	0.084	-0.100
0.223	-0.128	-0.136	8.000	-0.019	0.084	-0.100
0.233	-0.128	-0.139	8.100	-0.020	0.084	-0.100
0.243	-0.128	-0.141	8.200	-0.021	0.083	-0.100
0.253	-0.128	-0.143	8.300	-0.021	0.083	-0.100
0.263	-0.128	-0.145	8.400	-0.022	0.082	-0.100
0.274	-0.128	-0.147	8.500	-0.023	0.082	-0.100
0.284	-0.128	-0.149	8.600	-0.024	0.081	-0.100
0.294	-0.128	-0.151	8.700	-0.025	0.081	-0.100
0.305	-0.127	-0.153	8.800	-0.025	0.080	-0.100
0.315	-0.127	-0.155	8.900	-0.026	0.080	-0.100
0.326	-0.127	-0.156	9.000	-0.027	0.079	-0.100
0.336	-0.127	-0.158	9.100	-0.028	0.079	-0.100
0.347	-0.127	-0.159	9.200	-0.028	0.079	-0.100
0.357	-0.127	-0.161	9.300	-0.029	0.078	-0.100
0.368	-0.127	-0.162	9.400	-0.030	0.078	-0.100
0.379	-0.127	-0.163	9.500	-0.031	0.077	-0.100
