0.350	-0.001	-1.178	0.104	0.209
0.350	-0.000	-1.185	0.195	0.198
0.350	-0.000	-1.188	0.195	0.198
0.350	-0.000	-1.186	0.099	0.199
0.350	-0.000	-1.184	0.101	0.202
0.350	-0.000	-1.181	0.102	0.205
0.350	0.000	-1.179	0.104	0.208
1.150	0.002	-1.173	0.107	0.213
1.150	0.002	-1.171	0.108	0.216
1.150	0.002	-1.169	0.109	0.218
1.150	0.002	-1.166	0.110	0.221
1.150	0.002	-1.164	0.111	0.223
1.150	0.002	-1.161	0.113	0.225
1.150	0.002	-1.159	0.114	0.228
1.150	0.003	-1.156	0.115	0.230
1.150	0.003	-1.154	0.116	0.232
1.150	0.003	-1.151	0.117	0.235
1.150	0.003	-1.149	0.118	0.237
1.150	0.003	-1.146	0.119	0.239
1.150	0.003	-1.144	0.117	0.241
1.150	0.003	-1.142	0.114	0.244
1.150	0.003	-1.139	0.112	0.246
1.150	0.003	-1.137	0.109	0.248
1.900	0.003	-1.134	0.107	0.250
1.900	0.003	-1.132	0.105	0.253
1.900	0.002	-1.130	0.103	0.255
1.900	0.002	-1.128	0.101	0.257
1.900	0.002	-1.126	0.099	0.259
1.900	0.002	-1.124	0.097	0.262
1.900	0.002	-1.122	0.095	0.264
1.900	0.002	-1.120	0.092	0.267
1.900	0.002	-1.118	0.090	0.269
1.900	0.001	-1.116	0.088	0.271
1.900	0.001	-1.113	0.086	0.273
1.900	0.001	-1.111	0.084	0.276
1.900	0.001	-1.109	0.139	0.278
1.900	0.001	-1.107	0.200	0.281
1.900	0.001	-1.105	0.200	0.283
2.650	0.001	-1.103	0.199	0.285
2.650	0.000	-1.102	0.199	0.287
2.650	0.000	-1.102	0.198	0.286
2.650	0.000	-1.100	0.197	0.285
2.650	-0.000	-1.098	0.197	0.284
2.650	-0.000	-1.096	0.138	0.283
2.650	-0.001	-1.094	0.086	0.086
2.650	-0.001	-1.093	0.086	0.086
2.650	-0.001	-1.092	0.088	0.088
2.650	-0.001	-1.090	0.090	0.090
2.650	-0.002	-1.088	0.092	0.092
2.650	-0.002	-1.086	0.094	0.094
2.650	-0.002	-1.086	0.094	0.094
2.650	-0.002	-1.084	0.096	0.096
2.650	-0.002	-1.082	0.098	0.098
3.400	-0.003	-1.082	0.098	0.098
3.400	-0.003	-1.080	0.100	0.100
3.400	-0.003	-1.078	0.102	0.102
3.400	-0.003	-1.076	0.105	0.105
3.400	-0.003	-1.075	0.105	0.105
3.400	-0.003	-1.074	0.107	0.107
3.400	-0.004	-1.072	0.109	0.109
3.400	-0.004	-1.071	0.109	0.109
3.400	-0.004	-1.070	0.111	0.111
3.400	-0.004	-1.068	0.113	0.113
3.400	-0.004	-1.065	0.115	0.115
3.400	-0.004	-1.063	0.118	0.118
3.400	-0.004	-1.061	0.119	0.120
3.400	-0.004	-1.059	0.118	0.122
3.400	-0.005	-1.056	0.117	0.124
4.150	-0.005	-1.054	0.116	0.126
4.150	-0.005	-1.052	0.115	0.129
4.150	-0.005	-1.051	0.114	0.129
4.150	-0.005	-1.049	0.114	0.131
4.150	-0.005	-1.047	0.112	0.133
4.150	-0.005	-1.046	0.112	0.133
4.150	-0.005	-1.045	0.111	0.135
4.150	-0.005	-1.042	0.110	0.137
4.150	-0.005	-1.040	0.109	0.140
4.150	-0.005	-1.039	0.109	0.140
4.150	-0.006	-1.037	0.108	0.142
4.150	-0.006	-1.036	0.108	0.142
4.150	-0.006	-1.034	0.107	0.144
4.150	-0.006	-1.032	0.106	0.147
4.150	-0.006	-1.031	0.106	0.147
4.900	-0.006	-1.029	0.105	0.149
4.900	-0.006	-1.027	0.104	0.151
4.900	-0.006	-1.025	0.104	0.152
4.900	-0.006	-1.024	0.103	0.154
4.900	-0.006	-1.023	0.103	0.154
4.900	-0.006	-1.021	0.190	0.193
4.900	-0.006	-1.018	0.190	0.192
4.900	-0.006	-1.017	0.190	0.192
4.900	-0.006	-1.017	0.190	0.192
4.900	-0.006	-1.017	0.190	0.192
4.900	-0.006	-1.016	0.191	0.194
4.900	-0.006	-1.016	0.192	0.195
4.900	-0.006	-1.015	0.194	0.197
4.900	-0.006	-1.012	0.195	0.200
4.900	-0.006	-1.010	0.100	0.201
5.650	-0.006	-1.009	0.100	0.201
5.650	-0.006	-1.007	0.102	0.204
5.650	-0.006	-1.005	0.103	0.207
5.650	-0.006	-1.004	0.104	0.208
5.650	-0.006	-1.002	0.105	0.210
5.650	-0.005	-1.001	0.105	0.211
5.650	-0.005	-0.999	0.106	0.212
5.650	-0.006	-0.997	0.107	0.215
5.650	-0.006	-0.996	0.107	0.215
5.650	-0.005	-0.994	0.108	0.217
5.650	-0.006	-0.992	0.109	0.219
5.650	-0.006	-0.990	0.110	0.220
5.650	-0.006	-0.988	0.111	0.222
5.650	-0.005	-0.986	0.112	0.224
5.650	-0.006	-0.985	0.112	0.224
6.400	-0.006	-0.983	0.113	0.226
6.400	-0.005	-0.982	0.113	0.227
6.400	-0.006	-0.980	0.114	0.229
6.400	-0.006	-0.977	0.115	0.231
6.400	-0.006	-0.974	0.117	0.234
6.400	-0.006	-0.972	0.118	0.236
6.400	-0.005	-0.969	0.119	0.238
6.400	-0.005	-0.966	0.118	0.241
6.400	-0.005	-0.965	0.117	0.241
6.400	-0.005	-0.963	0.115	0.243
6.400	-0.005	-0.961	0.113	0.246
6.400	-0.005	-0.959	0.112	0.246
6.400	-0.005	-0.958	0.110	0.248
6.400	-0.005	-0.955	0.108	0.250
6.400	-0.005	-0.953	0.105	0.253
7.150	-0.005	-0.951	0.105	0.253
7.150	-0.005	-0.950	0.103	0.255
7.150	-0.005	-0.948	0.100	0.257
7.150	-0.005	-0.946	0.100	0.257
7.150	-0.005	-0.945	0.098	0.260
7.150	-0.006	-0.943	0.096	0.262
7.150	-0.006	-0.942	0.096	0.262
7.150	-0.006	-0.940	0.094	0.264
7.150	-0.006	-0.938	0.092	0.266
7.150	-0.006	-0.936	0.090	0.268
7.150	-0.006	-0.934	0.087	0.271
7.150	-0.006	-0.932	0.085	0.273
7.150	-0.006	-0.930	0.083	0.275
7.150	-0.007	-0.929	0.083	0.275
7.150	-0.007	-0.927	0.081	0.278
7.900	-0.007	-0.925	0.189	0.281
7.900	-0.007	-0.923	0.189	0.283
7.900	-0.008	-0.922	0.189	0.284
7.900	-0.008	-0.921	0.188	0.286
7.900	-0.008	-0.921	0.188	0.286
7.900	-0.008	-0.921	0.188	0.285
7.900	-0.008	-0.921	0.188	0.283
7.900	-0.008	-0.919	0.188	0.282
7.900	-0.008	-0.918	0.131	0.282
7.900	-0.008	-0.917	0.082	0.082
7.900	-0.008	-0.915	0.084	0.084
7.900	-0.009	-0.914	0.084	0.084
7.900	-0.009	-0.913	0.086	0.086
7.900	-0.009	-0.911	0.088	0.088
7.900	-0.009	-0.911	0.089	0.089
8.650	-0.009	-0.910	0.090	0.090
8.650	-0.009	-0.909	0.090	0.090
8.650	-0.009	-0.908	0.092	0.092
8.650	-0.008	-0.906	0.094	0.094
8.650	-0.008	-0.904	0.097	0.097
8.650	-0.008	-0.903	0.097	0.097
8.650	-0.008	-0.902	0.098	0.098
8.650	-0.008	-0.900	0.101	0.101
8.650	-0.008	-0.899	0.101	0.101
8.650	-0.008	-0.898	0.102	0.102
8.650	-0.008	-0.896	0.105	0.105
8.650	-0.008	-0.895	0.105	0.105
8.650	-0.008	-0.894	0.107	0.107
8.650	-0.008	-0.891	0.110	0.110
8.650	-0.008	-0.890	0.110	0.110
9.400	-0.007	-0.889	0.112	0.112
9.400	-0.007	-0.888	0.112	0.112
9.400	-0.007	-0.887	0.113	0.114
9.400	-0.007	-0.884	0.111	0.117
9.400	-0.007	-0.883	0.111	0.117
9.400	-0.007	-0.882	0.110	0.119
9.400	-0.006	-0.879	0.109	0.121
9.400	-0.006	-0.878	0.109	0.122
9.400	-0.006	-0.877	0.184	0.195
9.400	-0.006	-0.874	0.184	0.195
9.400	-0.006	-0.874	0.184	0.194
9.400	-0.006	-0.874	0.184	0.194
9.400	-0.006	-0.874	0.184	0.194
9.400	-0.006	-0.873	0.186	0.197
9.400	-0.006	-0.873	0.186	0.197
10.150	-0.006	-0.872	0.187	0.199
10.150	-0.006	-0.871	0.188	0.200
10.150	-0.006	-0.869	0.189	0.202
10.150	-0.006	-0.867	0.101	0.204
10.150	-0.006	-0.866	0.102	0.204
10.150	-0.006	-0.864	0.103	0.206
10.150	-0.006	-0.862	0.104	0.208
10.150	-0.006	-0.861	0.104	0.208
10.150	-0.006	-0.860	0.105	0.210
10.150	-0.006	-0.858	0.106	0.213
10.150	-0.006	-0.857	0.106	0.213
10.150	-0.006	-0.855	0.107	0.215
10.150	-0.006	-0.853	0.109	0.217
10.150	-0.006	-0.850	0.110	0.220
10.150	-0.006	-0.849	0.110	0.220
10.900	-0.006	-0.848	0.111	0.222
10.900	-0.006	-0.847	0.111	0.223
10.900	-0.006	-0.845	0.112	0.225
10.900	-0.006	-0.843	0.113	0.227
10.900	-0.006	-0.842	0.114	0.227
10.900	-0.006	-0.840	0.115	0.229
10.900	-0.006	-0.838	0.116	0.232
10.900	-0.006	-0.837	0.116	0.232
10.900	-0.006	-0.835	0.117	0.234
10.900	-0.006	-0.833	0.118	0.237
10.900	-0.006	-0.831	0.118	0.237
10.900	-0.006	-0.830	0.119	0.239
10.900	-0.006	-0.827	0.118	0.241
10.900	-0.006	-0.826	0.117	0.241
10.900	-0.006	-0.825	0.115	0.243
11.650	-0.006	-0.822	0.113	0.246
11.650	-0.006	-0.821	0.112	0.246
11.650	-0.006	-0.819	0.110	0.248
11.650	-0.006	-0.817	0.108	0.250
11.650	-0.006	-0.816	0.107	0.251
11.650	-0.006	-0.814	0.105	0.253
11.650	-0.006	-0.812	0.103	0.255
11.650	-0.006	-0.810	0.102	0.255
11.650	-0.006	-0.809	0.101	0.257
11.650	-0.006	-0.806	0.098	0.259
11.650	-0.006	-0.805	0.098	0.259
11.650	-0.006	-0.804	0.096	0.261
11.650	-0.006	-0.801	0.094	0.264
11.650	-0.006	-0.800	0.093	0.264
11.650	-0.006	-0.799	0.092	0.266
12.400	-0.006	-0.798	0.091	0.266
12.400	-0.006	-0.797	0.090	0.268
12.400	-0.007	-0.795	0.087	0.271
12.400	-0.007	-0.794	0.087	0.271
12.400	-0.007	-0.793	0.086	0.273
12.400	-0.007	-0.790	0.083	0.275
12.400	-0.007	-0.790	0.083	0.275
12.400	-0.007	-0.788	0.081	0.277
12.400	-0.007	-0.786	0.199	0.281
12.400	-0.007	-0.784	0.200	0.283
12.400	-0.007	-0.783	0.199	0.283
12.400	-0.008	-0.782	0.199	0.286
12.400	-0.008	-0.782	0.199	0.285
12.400	-0.008	-0.782	0.198	0.284
12.400	-0.008	-0.781	0.198	0.284
13.150	-0.008	-0.780	0.198	0.282
13.150	-0.008	-0.779	0.198	0.282
13.150	-0.008	-0.778	0.198	0.281
13.150	-0.008	-0.777	0.138	0.281
13.150	-0.008	-0.775	0.086	0.086
13.150	-0.008	-0.773	0.088	0.088
13.150	-0.009	-0.772	0.088	0.088
13.150	-0.009	-0.771	0.090	0.090
13.150	-0.009	-0.770	0.090	0.090
13.150	-0.009	-0.769	0.092	0.092
13.150	-0.009	-0.767	0.095	0.095
13.150	-0.009	-0.766	0.095	0.095
13.150	-0.009	-0.765	0.097	0.097
13.150	-0.009	-0.763	0.099	0.099
13.150	-0.009	-0.761	0.101	0.101
13.900	-0.009	-0.760	0.101	0.101
13.900	-0.009	-0.759	0.103	0.103
13.900	-0.009	-0.757	0.105	0.105
13.900	-0.009	-0.756	0.105	0.105
13.900	-0.009	-0.755	0.107	0.107
13.900	-0.009	-0.753	0.109	0.109
13.900	-0.009	-0.753	0.109	0.109
13.900	-0.009	-0.752	0.111	0.111
13.900	-0.009	-0.750	0.113	0.113
13.900	-0.009	-0.749	0.114	0.114
13.900	-0.009	-0.748	0.115	0.115
13.900	-0.009	-0.747	0.116	0.116
13.900	-0.009	-0.746	0.117	0.117
13.900	-0.009	-0.745	0.118	0.118
13.900	-0.008	-0.744	0.119	0.119
14.650	-0.008	-0.742	0.118	0.122
14.650	-0.008	-0.740	0.117	0.124
14.650	-0.008	-0.739	0.117	0.124
14.650	-0.008	-0.737	0.116	0.126
14.650	-0.008	-0.735	0.115	0.128
14.650	-0.008	-0.733	0.114	0.130
14.650	-0.007	-0.731	0.112	0.133
14.650	-0.007	-0.728	0.111	0.135
14.650	-0.007	-0.726	0.110	0.137
14.650	-0.007	-0.724	0.109	0.139
14.650	-0.007	-0.723	0.109	0.140
14.650	-0.007	-0.721	0.108	0.142
14.650	-0.006	-0.719	0.107	0.144
14.650	-0.006	-0.718	0.107	0.144
14.650	-0.006	-0.716	0.106	0.146
15.400	-0.006	-0.714	0.105	0.149
15.400	-0.006	-0.713	0.105	0.149
15.400	-0.005	-0.711	0.104	0.151
15.400	-0.005	-0.709	0.103	0.153
15.400	-0.005	-0.707	0.103	0.154
15.400	-0.005	-0.706	0.190	0.192
15.400	-0.005	-0.703	0.190	0.192
15.400	-0.005	-0.702	0.190	0.192
15.400	-0.004	-0.700	0.190	0.192
15.400	-0.004	-0.700	0.190	0.192
15.400	-0.004	-0.700	0.192	0.194
15.400	-0.004	-0.700	0.192	0.195
15.400	-0.004	-0.698	0.194	0.197
15.400	-0.004	-0.698	0.195	0.198
15.400	-0.004	-0.696	0.196	0.200
16.150	-0.004	-0.694	0.100	0.202
16.150	-0.003	-0.693	0.101	0.203
16.150	-0.003	-0.692	0.102	0.204
16.150	-0.003	-0.690	0.103	0.207
16.150	-0.003	-0.689	0.104	0.208
16.150	-0.003	-0.687	0.105	0.210
16.150	-0.003	-0.686	0.105	0.211
16.150	-0.002	-0.685	0.106	0.213
16.150	-0.002	-0.683	0.108	0.216
16.150	-0.002	-0.682	0.108	0.216
16.150	-0.002	-0.680	0.109	0.218
16.150	-0.002	-0.678	0.110	0.220
16.150	-0.002	-0.677	0.110	0.221
16.150	-0.001	-0.675	0.111	0.223
16.150	-0.001	-0.673	0.113	0.225
16.900	-0.001	-0.672	0.113	0.225
16.900	-0.001	-0.670	0.114	0.228
16.900	-0.001	-0.668	0.115	0.230
16.900	-0.001	-0.667	0.115	0.230
16.900	-0.001	-0.665	0.116	0.232
16.900	-0.001	-0.663	0.117	0.235
16.900	-0.000	-0.662	0.117	0.235
16.900	-0.000	-0.661	0.118	0.237
16.900	-0.000	-0.658	0.120	0.239
16.900	-0.000	-0.657	0.119	0.240
16.900	0.000	-0.656	0.117	0.242
16.900	0.000	-0.653	0.115	0.244
16.900	0.000	-0.652	0.114	0.244
16.900	0.001	-0.651	0.112	0.246
16.900	0.001	-0.648	0.110	0.249
17.650	0.001	-0.646	0.107	0.251
17.650	0.001	-0.645	0.107	0.251
17.650	0.001	-0.643	0.105	0.253
17.650	0.001	-0.641	0.103	0.255
17.650	0.001	-0.640	0.102	0.255
17.650	0.001	-0.638	0.100	0.257
17.650	0.001	-0.637	0.100	0.257
17.650	0.001	-0.635	0.098	0.259
17.650	0.001	-0.633	0.095	0.262
17.650	0.001	-0.632	0.095	0.262
17.650	0.001	-0.630	0.093	0.264
17.650	0.001	-0.628	0.091	0.266
17.650	0.000	-0.627	0.091	0.266
17.650	0.000	-0.625	0.089	0.268
17.650	0.000	-0.623	0.087	0.270
18.400	0.000	-0.622	0.087	0.270
18.400	0.000	-0.621	0.085	0.273
18.400	0.000	-0.620	0.085	0.273
18.400	0.000	-0.618	0.083	0.275
18.400	0.000	-0.616	0.080	0.277
18.400	-0.000	-0.615	0.080	0.277
18.400	-0.000	-0.614	0.199	0.281
18.400	-0.000	-0.610	0.198	0.284
18.400	-0.000	-0.609	0.198	0.285
18.400	-0.000	-0.609	0.198	0.285
18.400	-0.000	-0.609	0.198	0.285
18.400	-0.000	-0.609	0.197	0.284
18.400	-0.000	-0.608	0.197	0.283
18.400	-0.000	-0.608	0.197	0.283
19.100	-0.000	-0.607	0.197	0.282
19.100	-0.000	-0.606	0.138	0.281
19.100	-0.000	-0.605	0.138	0.281
19.100	-0.001	-0.604	0.137	0.280
19.100	-0.001	-0.604	0.137	0.280
19.100	-0.001	-0.603	0.088	0.088
19.100	-0.001	-0.601	0.090	0.090
19.100	-0.001	-0.599	0.093	0.093
19.100	-0.001	-0.598	0.093	0.093
19.100	-0.001	-0.597	0.095	0.095
19.100	-0.001	-0.596	0.097	0.097
19.100	-0.001	-0.595	0.097	0.097
19.100	-0.001	-0.594	0.099	0.099
19.100	-0.001	-0.592	0.101	0.101
19.800	-0.001	-0.592	0.102	0.102
19.800	-0.001	-0.591	0.103	0.103
19.800	-0.001	-0.590	0.104	0.104
19.800	-0.001	-0.589	0.105	0.105
19.800	-0.001	-0.587	0.108	0.108
19.800	-0.001	-0.585	0.110	0.110
19.800	-0.001	-0.585	0.110	0.110
19.800	-0.001	-0.583	0.112	0.112
19.800	-0.001	-0.583	0.112	0.112
19.800	-0.001	-0.582	0.114	0.114
19.800	-0.001	-0.579	0.116	0.116
19.800	-0.000	-0.577	0.119	0.119
19.800	-0.000	-0.576	0.119	0.119
19.800	-0.000	-0.575	0.120	0.120
20.500	-0.000	-0.574	0.121	0.121
20.500	0.000	-0.573	0.120	0.123
20.500	0.001	-0.571	0.119	0.125
20.500	0.001	-0.570	0.119	0.125
20.500	0.001	-0.568	0.118	0.127
20.500	0.001	-0.568	0.118	0.127
20.500	0.001	-0.566	0.117	0.129
20.500	0.001	-0.564	0.116	0.131
20.500	0.001	-0.563	0.116	0.131
20.500	0.002	-0.562	0.115	0.133
20.500	0.002	-0.560	0.114	0.135
20.500	0.002	-0.559	0.114	0.136
20.500	0.002	-0.557	0.113	0.137
20.500	0.003	-0.555	0.111	0.140
21.200	0.002	-0.554	0.111	0.140
21.200	0.003	-0.553	0.110	0.142
21.200	0.002	-0.552	0.110	0.142
21.200	0.003	-0.550	0.109	0.144
21.200	0.003	-0.547	0.108	0.147
21.200	0.003	-0.546	0.108	0.147
21.200	0.003	-0.545	0.107	0.149
21.200	0.003	-0.542	0.106	0.151
21.200	0.003	-0.541	0.106	0.152
21.200	0.003	-0.539	0.104	0.194
21.200	0.004	-0.537	0.191	0.193
21.200	0.004	-0.536	0.191	0.193
21.200	0.004	-0.534	0.190	0.193
21.200	0.004	-0.532	0.191	0.193
21.900	0.004	-0.531	0.191	0.193
21.900	0.004	-0.531	0.191	0.193
21.900	0.004	-0.531	0.192	0.195
21.900	0.004	-0.529	0.194	0.198
21.900	0.004	-0.529	0.195	0.198
21.900	0.004	-0.527	0.196	0.200
21.900	0.004	-0.527	0.196	0.201
21.900	0.004	-0.525	0.101	0.202
21.900	0.004	-0.523	0.102	0.204
21.900	0.004	-0.522	0.102	0.205
21.900	0.004	-0.521	0.103	0.207
21.900	0.004	-0.519	0.105	0.210
21.900	0.003	-0.518	0.105	0.211
21.900	0.003	-0.516	0.106	0.212
22.600	0.003	-0.516	0.106	0.213
22.600	0.003	-0.514	0.108	0.216
22.600	0.003	-0.512	0.109	0.218
22.600	0.003	-0.509	0.110	0.220
22.600	0.003	-0.509	0.110	0.221
22.600	0.003	-0.507	0.111	0.223
22.600	0.003	-0.506	0.111	0.223
22.600	0.003	-0.505	0.112	0.225
22.600	0.003	-0.502	0.114	0.227
22.600	0.003	-0.501	0.114	0.228
22.600	0.003	-0.500	0.115	0.230
22.600	0.003	-0.497	0.116	0.232
22.600	0.003	-0.496	0.116	0.232
22.600	0.003	-0.495	0.117	0.234
23.300	0.003	-0.494	0.117	0.235
23.300	0.003	-0.492	0.118	0.237
23.300	0.003	-0.490	0.119	0.239
23.300	0.003	-0.487	0.119	0.241
23.300	0.003	-0.486	0.118	0.242
23.300	0.003	-0.484	0.116	0.243
23.300	0.003	-0.482	0.113	0.246
23.300	0.003	-0.480	0.113	0.246
23.300	0.003	-0.479	0.111	0.248
23.300	0.003	-0.478	0.110	0.249
23.300	0.003	-0.476	0.108	0.251
23.300	0.003	-0.473	0.106	0.253
23.300	0.003	-0.472	0.105	0.253
23.300	0.003	-0.470	0.103	0.255
24.000	0.003	-0.468	0.101	0.257
24.000	0.003	-0.467	0.100	0.258
24.000	0.003	-0.465	0.098	0.260
24.000	0.003	-0.464	0.098	0.260
24.000	0.003	-0.462	0.096	0.262
24.000	0.003	-0.459	0.094	0.264
24.000	0.003	-0.459	0.093	0.265
24.000	0.002	-0.457	0.092	0.266
24.000	0.002	-0.455	0.089	0.269
24.000	0.002	-0.452	0.087	0.271
24.000	0.002	-0.450	0.085	0.273
24.000	0.002	-0.449	0.085	0.274
24.000	0.001	-0.447	0.083	0.275
24.650	0.001	-0.445	0.139	0.278
24.650	0.001	-0.442	0.200	0.281
24.650	0.001	-0.442	0.200	0.281
24.650	0.001	-0.440	0.200	0.283
24.650	0.000	-0.440	0.200	0.283
24.650	0.000	-0.440	0.199	0.286
24.650	0.000	-0.440	0.199	0.285
24.650	-0.000	-0.439	0.199	0.283
24.650	-0.000	-0.439	0.199	0.283
24.650	-0.000	-0.438	0.199	0.282
24.650	-0.000	-0.436	0.199	0.281
24.650	-0.001	-0.435	0.199	0.281
24.650	-0.001	-0.434	0.088	0.088
25.300	-0.001	-0.434	0.088	0.088
25.300	-0.001	-0.433	0.090	0.090
25.300	-0.001	-0.431	0.092	0.092
25.300	-0.001	-0.430	0.092	0.092
25.300	-0.001	-0.429	0.094	0.094
25.300	-0.001	-0.427	0.096	0.096
25.300	-0.001	-0.425	0.098	0.098
25.300	-0.001	-0.423	0.100	0.100
25.300	-0.001	-0.422	0.101	0.101
25.300	-0.001	-0.421	0.102	0.102
25.300	-0.001	-0.420	0.104	0.104
25.300	-0.001	-0.419	0.105	0.105
25.300	-0.002	-0.418	0.105	0.106
26.100	-0.001	-0.416	0.108	0.108
26.100	-0.001	-0.415	0.108	0.108
26.100	-0.001	-0.414	0.110	0.110
26.100	-0.001	-0.412	0.112	0.112
26.100	-0.001	-0.412	0.112	0.112
26.100	-0.001	-0.410	0.114	0.114
26.100	-0.001	-0.408	0.116	0.116
26.100	-0.001	-0.407	0.116	0.116
26.100	-0.001	-0.406	0.118	0.118
26.100	-0.001	-0.405	0.118	0.118
26.100	-0.001	-0.404	0.118	0.120
26.100	-0.001	-0.402	0.117	0.122
26.100	-0.002	-0.401	0.117	0.123
26.100	-0.002	-0.400	0.116	0.124
26.100	-0.002	-0.399	0.116	0.125
26.100	-0.002	-0.398	0.114	0.127
26.900	-0.002	-0.395	0.113	0.129
26.900	-0.002	-0.394	0.113	0.129
26.900	-0.002	-0.393	0.112	0.131
