0.000	5.600	0.090	0.023	
0.000	8.950	0.090	0.023	
0.000	12.400	0.090	0.023	
0.000	15.850	0.090	0.024	
0.000	19.350	0.090	0.024	
0.000	22.800	0.090	0.024	
0.000	26.150	0.090	0.021	
0.000	29.550	0.090	0.024	
0.000	33.000	0.090	0.023	
0.000	36.150	0.090	0.022	
0.000	39.550	0.090	0.023	
0.000	42.900	0.090	0.021	
0.000	46.250	0.090	0.022	
0.000	49.650	0.090	0.024	
0.000	53.049	0.090	0.024	
0.000	56.299	0.090	0.024	
0.000	59.699	0.090	0.023	
0.000	63.099	0.090	0.022	
0.000	66.499	0.090	0.024	
0.000	69.950	0.090	0.023	
0.000	73.350	0.090	0.023	
0.000	76.400	0.090	0.024	
0.000	79.450	0.090	0.022	
0.000	82.600	0.090	0.023	
0.000	85.801	0.090	0.024	
0.000	89.151	0.090	0.023	
