	-0.44419485330582	-0.1826006770134	-0.27680918574333	0.19624628126621	-0.99662739038467	0.0037899166345596	0.40203166007996
	-0.44427552819252	-0.18265058100224	-0.2768090069294	0.19519400596619	-0.9973326921463	0.0039442181587219	0.68541079759598
	-0.44427224993706	-0.18260554969311	-0.2768092751503	0.19457320868969	-0.99758744239807	0.0039016082882881	0.68398559093475
	-0.44427841901779	-0.18256892263889	-0.27680930495262	0.19441193342209	-0.99765253067017	0.0038751885294914	0.68377715349197
	-0.44427525997162	-0.18254537880421	-0.27680909633636	0.19438673555851	-0.99761885404587	0.0038499534130096	0.68379104137421
	-0.44426402449608	-0.18254265189171	-0.27680909633636	0.19438292086124	-0.9976242184639	0.0038240328431129	0.68372851610184
	-0.44425955414772	-0.1825487613678	-0.27680930495262	0.19435678422451	-0.99767637252808	0.0038068145513535	0.68365228176117
	-0.44425818324089	-0.18255591392517	-0.27680936455727	0.19431437551975	-0.99774378538132	0.0037986561655998	0.68359559774399
	-0.46372419595718	-0.10985498130322	-0.21841418743134	0.19263800978661	-0.99399220943451	0.0034697726368904	0.61958622932434
	-0.46709275245667	-0.08581455051899	-0.19799849390984	0.19330556690693	-0.99328202009201	0.00081940740346909	0.78493916988373
	-0.46678501367569	-0.095114126801491	-0.20739895105362	0.193504601717	-0.9947429895401	0.00086704641580582	0.77005565166473
	-0.46609011292458	-0.11387775093317	-0.22708834707737	0.19294050335884	-0.99695926904678	0.0014086365699768	0.65985572338104
	-0.45546790957451	-0.15423755347729	-0.26506376266479	0.1925133317709	-0.99580013751984	0.0034947320818901	0.78398036956787
	-0.45151835680008	-0.16789990663528	-0.27830523252487	0.19233913719654	-0.99419897794724	0.0041999369859695	0.66116815805435
	-0.43256923556328	-0.20547065138817	-0.31197172403336	0.19219788908958	-0.99040246009827	0.0063354894518852	0.69725167751312
	-0.42567810416222	-0.21867644786835	-0.32371065020561	0.19218350946903	-0.98785316944122	0.0071706473827362	0.71153718233109
	-0.39940458536148	-0.25414252281189	-0.35355603694916	0.19207713007927	-0.98447889089584	0.0091439709067345	0.72252929210663
	-0.3901478946209	-0.26645311713219	-0.36396235227585	0.19191655516624	-0.98158746957779	0.0097615942358971	0.73862153291702
	-0.35715752840042	-0.29895994067192	-0.38896295428276	0.19185514748096	-0.9773041009903	0.011683620512486	0.74880319833755
	-0.32888031005859	-0.3231657743454	-0.4063848555088	0.19169287383556	-0.97289824485779	0.012985721230507	0.68769383430481
	-0.3012592792511	-0.34345197677612	-0.41967085003853	0.1914404630661	-0.96800762414932	0.014221213757992	0.77756351232529
	-0.29150667786598	-0.35060569643974	-0.42430382966995	0.19122242927551	-0.96485072374344	0.014732919633389	0.78457337617874
	-0.25011137127876	-0.37336206436157	-0.43539875745773	0.19115063548088	-0.95994168519974	0.015765719115734	0.79416930675507
	-0.21577782928944	-0.3896501660347	-0.44133570790291	0.19098336994648	-0.95504003763199	0.016762979328632	0.80206155776978
	-0.18345065414906	-0.40215584635735	-0.44358909130096	0.19056658446789	-0.94975388050079	0.017372295260429	0.81174612045288
	-0.15173123776913	-0.41195955872536	-0.44262084364891	0.19062976539135	-0.9446080327034	0.017856180667877	0.82092249393463
	-0.14060646295547	-0.41544872522354	-0.44228294491768	0.19085097312927	-0.94199705123901	0.018018558621407	0.82629191875458
	-0.13681402802467	-0.41656976938248	-0.44216522574425	0.19098508358002	-0.94032561779022	0.017951712012291	0.74873059988022
	-0.13572178781033	-0.4169297516346	-0.44212430715561	0.19068087637424	-0.93676090240479	0.018260672688484	0.82901781797409
	-0.018384303897619	-0.41552063822746	-0.39111974835396	0.19073623418808	-0.92144137620926	0.018396273255348	0.82275485992432
	0.040280070155859	-0.40908777713776	-0.35866430401802	0.19050875306129	-0.91197854280472	0.018110945820808	0.81651639938354
	0.06050593778491	-0.40667432546616	-0.34734791517258	0.18993902206421	-0.90682649612427	0.018136948347092	0.81042832136154
	0.067672424018383	-0.40583068132401	-0.34340196847916	0.1894995123148	-0.90423440933228	0.018117159605026	0.80563604831696
	0.07004602253437	-0.40547698736191	-0.34202638268471	0.18936836719513	-0.90347450971603	0.018094018101692	0.80370080471039
	0.07055526971817	-0.40526905655861	-0.34154668450356	0.18810842931271	-0.90092724561691	0.018524885177612	0.72039300203323
	0.1721805781126	-0.30889451503754	-0.18564604222775	0.18940223753452	-0.88549482822418	0.013490922749043	0.79642754793167
	0.21595491468906	-0.2590551674366	-0.10974657535553	0.18961438536644	-0.87290221452713	0.010803073644638	0.77287340164185
