72	27	0	0	0	0	0	0	
72	13	0	0	0	0	0	1	
72	7	0	0	0	0	0	0	
72	25	0	0	0	0	0	0	
71	27	2	2	1	2	0	1	
71	4	0	0	0	0	0	0	
71	13	1	1	0	2	0	0	
71	19	0	0	0	0	0	0	
71	28	2	4	1	2	0	0	
75	24	2	0	2	0	2	0	
75	27	1	2	0	2	0	0
150	29	2	1	0	2	0	0
150	1	0	0	0	0	0	0	
150	21	2	4	0	3	0	1	
153	27	2	2	3	2	3	4	
151	14	0	0	0	0	0	0	
151	8	0	0	0	0	0	0	
151	23	0	2	1	1	0	1	
151	6	1	0	0	0	0	0	
151	10	0	0	0	0	0	0	
151	27	1	0	3	2	0	0	
320	8	2	2	0	0	0	1	
150	12	1	4	0	1	0	0	
0	14	0	0	0	0	0	0	
0	13	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
320	10	4	1	2	0	1	1	
320	0	0	0	0	0	0	0	
320	2	2	0	0	0	0	0	
320	10	4	2	1	0	4	3	
320	5	2	0	1	0	0	0	
320	13	6	2	2	3	1	1	
320	4	2	0	2	0	0	0	
