1392690900.405	1392690944.000	0.000	0.000	0.000	0.000
1392690900.504	0.099	0.000	0.000	0.000	0.000
1392690900.604	0.100	0.000	0.000	0.000	0.000
1392690900.704	0.100	0.000	0.000	0.000	0.000
1392690900.860	0.156	1392690944.000	7.032	0.000	0.042
1392690900.954	0.094	0.156	0.028	0.017	0.053
1392690901.004	0.050	0.000	0.000	0.000	0.053
1392690901.254	0.250	0.199	0.007	0.009	0.035
1392690901.254	0.000	0.000	0.000	0.000	0.035
1392690901.362	0.108	0.220	0.008	0.004	0.017
1392690901.404	0.042	0.000	0.000	0.000	0.017
1392690901.585	0.181	0.151	0.002	0.002	0.005
1392690901.658	0.073	0.144	0.000	0.000	0.000
1392690901.704	0.046	0.000	0.000	0.000	0.000
1392690901.916	0.212	0.141	0.000	0.000	-0.001
1392690901.941	0.024	0.108	0.003	0.001	-0.001
1392690902.044	0.103	0.116	0.024	0.022	0.050
1392690902.186	0.142	0.114	0.001	0.001	0.003
1392690902.215	0.029	0.109	0.025	0.007	-0.014
1392690902.343	0.128	0.116	0.001	0.001	-0.003
1392690902.404	0.062	0.000	0.000	0.000	-0.003
1392690902.526	0.122	0.139	0.007	0.006	0.016
1392690902.662	0.136	0.127	0.009	0.010	0.025
1392690902.771	0.109	0.108	0.016	0.016	0.034
1392690902.882	0.111	0.118	0.016	0.015	0.036
1392690902.905	0.022	0.000	0.000	0.000	0.036
1392690903.072	0.168	0.137	0.010	0.013	0.035
1392690903.170	0.098	0.176	0.018	0.010	0.036
1392690903.246	0.076	0.097	0.029	0.022	0.043
1392690903.358	0.112	0.072	0.018	0.028	0.040
1392690903.485	0.126	0.129	0.016	0.015	0.040
1392690903.504	0.020	0.000	0.000	0.000	0.040
1392690903.725	0.220	0.106	0.010	0.021	0.043
1392690903.792	0.068	0.164	0.034	0.014	0.045
1392690903.879	0.087	0.090	0.022	0.021	0.039
1392690903.957	0.077	0.118	0.026	0.017	0.040
1392690904.121	0.164	0.122	0.014	0.019	0.047
1392690904.121	0.000	0.000	0.000	0.000	0.047
1392690904.346	0.226	0.151	0.008	0.012	0.036
1392690904.446	0.100	0.108	0.020	0.018	0.039
1392690904.514	0.068	0.108	0.033	0.021	0.045
1392690904.562	0.048	0.135	0.045	0.016	0.044
1392690904.770	0.208	0.082	0.010	0.025	0.041
1392690904.824	0.054	0.101	0.034	0.018	0.036
1392690904.936	0.112	0.105	0.015	0.016	0.033
1392690905.042	0.107	0.143	0.018	0.014	0.040
1392690905.162	0.120	0.105	0.017	0.020	0.041
1392690905.162	0.000	0.000	0.000	0.000	0.041
1392690905.252	0.090	0.143	0.020	0.013	0.036
1392690905.426	0.175	0.124	0.012	0.018	0.044
1392690905.426	0.000	0.000	0.000	0.000	0.044
1392690905.642	0.216	0.119	0.010	0.018	0.043
1392690905.814	0.172	0.152	0.011	0.013	0.038
1392690905.836	0.022	0.133	0.072	0.012	0.032
1392690906.016	0.180	0.199	0.010	0.009	0.035
1392690906.016	0.000	0.000	0.000	0.000	0.035
1392690906.166	0.149	0.124	0.013	0.016	0.039
1392690906.270	0.104	0.108	0.021	0.021	0.045
1392690906.362	0.092	0.082	0.023	0.026	0.043
1392690906.469	0.106	0.177	0.017	0.010	0.036
1392690906.563	0.094	0.099	0.020	0.019	0.038
1392690906.688	0.125	0.082	0.017	0.025	0.042
1392690906.856	0.168	0.086	0.012	0.024	0.041
1392690906.938	0.082	0.140	0.021	0.012	0.034
1392690907.034	0.096	0.111	0.008	0.007	0.016
1392690907.034	0.000	0.000	0.000	0.000	0.016
1392690907.178	0.144	0.164	0.005	0.004	0.013
1392690907.283	0.106	0.110	0.007	0.007	0.014
1392690907.463	0.180	0.081	0.008	0.018	0.029
1392690907.545	0.082	0.150	0.022	0.012	0.035
1392690907.545	0.000	0.000	0.000	0.000	0.035
1392690907.682	0.137	0.165	0.011	0.009	0.031
1392690907.766	0.084	0.105	0.022	0.017	0.036
1392690907.934	0.168	0.106	0.014	0.023	0.048
1392690908.060	0.125	0.079	0.019	0.029	0.047
1392690908.150	0.091	0.142	0.025	0.016	0.046
1392690908.273	0.123	0.084	0.013	0.019	0.032
1392690908.418	0.145	0.135	0.009	0.010	0.026
1392690908.487	0.068	0.117	0.033	0.019	0.045
1392690908.594	0.108	0.131	0.020	0.016	0.043
1392690908.730	0.136	0.089	0.017	0.026	0.047
1392690908.854	0.124	0.087	0.019	0.028	0.048
1392690908.872	0.018	0.125	0.123	0.018	0.044
1392690909.038	0.166	0.106	0.013	0.020	0.043
1392690909.084	0.046	0.069	0.046	0.030	0.042
1392690909.254	0.170	0.094	0.012	0.022	0.041
1392690909.511	0.257	0.130	0.005	0.010	0.026
1392690909.770	0.259	0.098	0.023	0.061	0.041
1392690909.996	0.226	0.109	0.031	0.064	0.054
1392690910.136	0.140	0.070	0.032	0.064	0.044
1392690910.174	0.038	0.088	0.053	0.023	0.040
1392690910.277	0.103	0.159	0.017	0.011	0.035
1392690910.296	0.019	0.000	0.000	0.000	0.035
1392690910.502	0.206	0.179	0.010	0.011	0.040
1392690910.590	0.088	0.122	0.023	0.017	0.041
1392690910.653	0.062	0.103	0.041	0.025	0.051
1392690910.722	0.069	0.109	0.049	0.031	0.067
1392690910.831	0.109	0.080	0.027	0.037	0.060
1392690910.987	0.156	0.097	0.011	0.017	0.034
1392690911.054	0.067	0.102	0.024	0.016	0.032
1392690911.096	0.042	0.000	0.000	0.000	0.032
1392690911.238	0.142	0.203	0.020	0.014	0.056
1392690911.296	0.058	0.000	0.000	0.000	0.056
1392690911.485	0.189	0.163	0.010	0.012	0.039
1392690911.573	0.088	0.076	0.015	0.018	0.007
1392690911.776	0.203	0.079	0.004	0.009	0.015
1392690911.822	0.047	0.104	0.035	0.016	0.033
1392690911.879	0.057	0.116	0.028	0.014	0.032
1392690911.896	0.017	0.000	0.000	0.000	0.032
1392690912.052	0.156	0.144	0.011	0.012	0.034
1392690912.226	0.174	0.167	0.013	0.014	0.047
1392690912.226	0.000	0.000	0.000	0.000	0.047
1392690912.338	0.112	0.192	0.020	0.011	0.044
1392690912.396	0.058	0.000	0.000	0.000	0.044
1392690912.572	0.176	0.146	0.011	0.013	0.039
1392690912.596	0.024	0.000	0.000	0.000	0.039
1392690912.814	0.218	0.165	0.009	0.012	0.039
1392690912.867	0.052	0.108	0.042	0.020	0.044
1392690912.980	0.113	0.164	0.019	0.013	0.042
1392690913.115	0.135	0.072	0.015	0.028	0.040
1392690913.172	0.058	0.085	0.042	0.029	0.049
1392690913.262	0.090	0.121	0.036	0.027	0.065
1392690913.296	0.034	0.000	0.000	0.000	0.065
1392690913.574	0.278	0.186	0.012	0.018	0.069
1392690913.774	0.200	0.117	0.029	0.049	0.053
1392690913.846	0.072	0.224	0.029	0.009	0.042
1392690913.875	0.028	0.000	0.000	0.000	0.042
1392690914.059	0.184	0.160	0.007	0.008	0.025
1392690914.185	0.126	0.143	0.021	0.018	0.052
1392690914.470	0.286	0.094	0.015	0.045	0.085
1392690914.746	0.276	0.084	0.039	0.127	0.056
1392690914.822	0.076	0.174	0.039	0.017	0.059
1392690914.922	0.099	0.150	0.025	0.017	0.050
1392690914.983	0.061	0.149	0.041	0.017	0.051
1392690915.046	0.064	0.000	0.000	0.000	0.051
1392690915.208	0.161	0.167	0.017	0.016	0.055
1392690915.246	0.039	0.000	0.000	0.000	0.055
1392690915.418	0.171	0.212	0.014	0.011	0.046
1392690915.486	0.069	0.159	0.032	0.014	0.044
1392690915.546	0.060	0.000	0.000	0.000	0.044
1392690915.762	0.216	0.086	0.034	0.084	0.067
1392690915.762	0.000	0.000	0.000	0.000	0.067
1392690915.885	0.123	0.145	0.014	0.012	0.033
1392690916.030	0.145	0.142	0.013	0.013	0.037
1392690916.046	0.016	0.000	0.000	0.000	0.037
1392690916.243	0.197	0.165	0.014	0.017	0.056
1392690916.246	0.003	0.000	0.000	0.000	0.056
1392690916.420	0.173	0.164	0.016	0.016	0.054
1392690916.558	0.139	0.082	0.032	0.055	0.058
1392690916.658	0.100	0.104	0.039	0.038	0.078
1392690916.734	0.076	0.121	0.049	0.031	0.075
1392690916.746	0.012	0.000	0.000	0.000	0.075
1392690916.902	0.156	0.111	0.018	0.025	0.055
1392690917.003	0.101	0.140	0.015	0.011	0.030
1392690917.046	0.044	0.000	0.000	0.000	0.030
1392690917.234	0.188	0.120	0.006	0.010	0.023
1392690917.318	0.084	0.139	0.020	0.012	0.034
1392690917.428	0.109	0.097	0.010	0.012	0.023
1392690917.511	0.083	0.121	0.032	0.022	0.053
1392690917.547	0.036	0.000	0.000	0.000	0.053
1392690917.646	0.100	0.000	0.000	0.000	0.053
1392690917.776	0.129	0.313	0.028	0.011	0.072
1392690917.950	0.175	0.130	0.016	0.021	0.055
1392690917.950	0.000	0.000	0.000	0.000	0.055
1392690918.116	0.166	0.188	0.024	0.022	0.081
1392690918.146	0.030	0.000	0.000	0.000	0.081
1392690918.350	0.204	0.152	0.022	0.029	0.088
1392690918.423	0.073	0.172	0.033	0.014	0.048
1392690918.446	0.023	0.000	0.000	0.000	0.048
1392690918.652	0.206	0.158	0.011	0.014	0.044
1392690918.746	0.094	0.131	0.029	0.021	0.054
1392690918.810	0.064	0.112	0.025	0.014	0.032
1392690918.846	0.037	0.000	0.000	0.000	0.032
1392690918.946	0.100	0.000	0.000	0.000	0.032
1392690919.164	0.218	0.226	0.022	0.021	0.097
1392690919.164	0.000	0.000	0.000	0.000	0.097
1392690919.288	0.124	0.256	0.040	0.019	0.099
1392690919.431	0.142	0.106	0.039	0.052	0.110
1392690919.564	0.134	0.108	0.035	0.043	0.093
1392690919.660	0.095	0.125	0.039	0.030	0.075
1392690919.712	0.052	0.088	0.041	0.024	0.043
1392690919.746	0.035	0.000	0.000	0.000	0.043
1392690920.004	0.257	0.082	0.003	0.009	0.005
1392690920.030	0.027	0.077	0.074	0.025	0.039
1392690920.050	0.020	0.000	0.000	0.000	0.039
1392690920.146	0.097	0.000	0.000	0.000	0.039
1392690920.324	0.177	0.232	0.013	0.010	0.046
1392690920.430	0.107	0.148	0.019	0.014	0.041
1392690920.531	0.100	0.145	0.027	0.019	0.054
1392690920.546	0.016	0.000	0.000	0.000	0.054
1392690920.722	0.175	0.135	0.013	0.016	0.044
1392690920.746	0.025	0.000	0.000	0.000	0.044
1392690920.982	0.235	0.179	0.007	0.009	0.031
1392690921.086	0.104	0.098	0.021	0.023	0.044
1392690921.226	0.140	0.171	0.037	0.030	0.102
1392690921.279	0.053	0.116	0.093	0.042	0.098
1392690921.357	0.078	0.124	0.046	0.029	0.072
1392690921.446	0.090	0.079	0.025	0.028	0.045
1392690921.448	0.002	0.000	0.000	0.000	0.045
1392690921.584	0.136	0.112	0.010	0.012	0.026
1392690921.674	0.091	0.164	0.018	0.010	0.032
1392690921.818	0.144	0.071	0.021	0.042	0.060
1392690921.938	0.121	0.113	0.030	0.032	0.073
1392690921.946	0.008	0.000	0.000	0.000	0.073
1392690922.174	0.228	0.152	0.015	0.023	0.071
1392690922.238	0.064	0.125	0.041	0.021	0.053
1392690922.262	0.023	0.127	0.094	0.017	0.044
1392690922.430	0.169	0.140	0.013	0.015	0.043
1392690922.446	0.016	0.000	0.000	0.000	0.043
1392690922.685	0.238	0.084	0.022	0.063	0.067
1392690922.685	0.000	0.000	0.000	0.000	0.067
1392690922.816	0.131	0.146	0.032	0.029	0.083
1392690923.143	0.326	0.128	0.009	0.022	0.057
1392690923.246	0.103	0.113	0.046	0.042	0.046
1392690923.280	0.035	0.158	0.065	0.014	0.045
1392690923.414	0.134	0.164	0.015	0.012	0.041
1392690923.522	0.108	0.070	0.020	0.031	0.043
1392690923.630	0.108	0.080	0.026	0.035	0.056
1392690923.721	0.091	0.113	0.016	0.013	0.028
1392690923.815	0.094	0.134	0.007	0.005	0.012
1392690923.843	0.028	0.000	0.000	0.000	0.012
1392690923.983	0.141	0.109	0.009	0.012	0.025
1392690924.099	0.115	0.156	0.008	0.006	0.019
1392690924.316	0.218	0.078	0.012	0.033	0.052
1392690924.478	0.162	0.089	0.033	0.060	0.045
1392690924.540	0.062	0.131	0.029	0.014	0.036
1392690924.683	0.143	0.093	0.010	0.015	0.027
1392690924.709	0.027	0.107	0.088	0.022	0.047
1392690924.820	0.111	0.081	0.016	0.022	0.035
1392690924.934	0.114	0.099	0.015	0.018	0.035
1392690925.110	0.176	0.088	0.008	0.016	0.029
