0.002	-1.072	0.091
0.000	-1.073	0.091
0.002	-1.071	0.093
0.001	-1.072	0.092
0.000	-1.072	0.092
-0.000	-1.072	0.092
-0.000	-1.073	0.092
-0.000	-1.073	0.091
-0.001	-1.079	0.191
-0.002	-1.082	0.191
-0.002	-1.082	0.191
-0.002	-1.082	0.086
-0.002	-1.081	0.086
-0.002	-1.079	0.089
-0.002	-1.077	0.091
-0.002	-1.075	0.092
-0.003	-1.074	0.094
-0.003	-1.073	0.095
-0.003	-1.071	0.096
-0.003	-1.070	0.097
-0.003	-1.066	0.101
-0.003	-1.060	0.106
-0.003	-1.056	0.110
-0.003	-1.054	0.112
-0.003	-1.052	0.113
-0.004	-1.050	0.112
-0.004	-1.048	0.111
-0.004	-1.046	0.110
-0.004	-1.044	0.109
-0.004	-1.042	0.108
-0.004	-1.040	0.107
-0.004	-1.038	0.106
-0.004	-1.035	0.104
-0.004	-1.033	0.104
-0.004	-1.031	0.102
-0.004	-1.029	0.102
-0.004	-1.027	0.100
-0.004	-1.025	0.100
-0.004	-1.023	0.099
-0.004	-1.021	0.098
-0.003	-1.018	0.097
-0.003	-1.015	0.095
-0.003	-1.011	0.178
-0.002	-1.007	0.178
-0.002	-1.005	0.176
-0.002	-1.004	0.175
-0.001	-1.002	0.095
-0.001	-1.000	0.097
-0.000	-0.997	0.099
0.000	-0.993	0.102
-0.000	-0.987	0.105
-0.000	-0.983	0.107
-0.000	-0.978	0.109
0.000	-0.973	0.111
-0.000	-0.969	0.113
-0.000	-0.967	0.112
0.000	-0.965	0.112
0.000	-0.964	0.111
0.000	-0.960	0.108
0.000	-0.955	0.101
0.000	-0.945	0.092
0.000	-0.941	0.088
0.000	-0.938	0.086
0.000	-0.936	0.085
0.000	-0.934	0.083
0.000	-0.930	0.080
-0.000	-0.925	0.189
-0.000	-0.920	0.187
-0.000	-0.920	0.187
-0.000	-0.920	0.187
-0.000	-0.920	0.187
-0.000	-0.920	0.187
-0.000	-0.920	0.187
-0.001	-0.920	0.187
-0.001	-0.920	0.187
-0.001	-0.920	0.187
-0.001	-0.920	0.188
-0.001	-0.920	0.188
-0.001	-0.921	0.188
-0.001	-0.920	0.188
-0.002	-0.921	0.189
-0.002	-0.922	0.189
-0.003	-0.920	0.189
-0.003	-0.918	0.087
-0.003	-0.918	0.087
-0.004	-0.917	0.090
-0.004	-0.916	0.090
-0.005	-0.912	0.096
-0.005	-0.907	0.099
-0.005	-0.904	0.103
-0.005	-0.901	0.104
-0.005	-0.898	0.107
-0.005	-0.896	0.109
-0.006	-0.892	0.112
-0.006	-0.890	0.113
-0.006	-0.889	0.112
-0.006	-0.886	0.110
-0.006	-0.884	0.109
-0.007	-0.881	0.107
-0.007	-0.878	0.106
-0.008	-0.876	0.105
-0.007	-0.874	0.104
-0.007	-0.869	0.101
-0.008	-0.864	0.099
-0.008	-0.859	0.096
-0.008	-0.854	0.094
-0.008	-0.851	0.093
-0.008	-0.850	0.177
-0.008	-0.848	0.177
-0.008	-0.847	0.177
-0.008	-0.847	0.177
-0.008	-0.847	0.177
-0.008	-0.847	0.177
-0.008	-0.847	0.177
-0.007	-0.847	0.177
-0.007	-0.847	0.177
-0.007	-0.846	0.177
-0.007	-0.846	0.177
-0.007	-0.846	0.177
-0.006	-0.846	0.177
-0.006	-0.846	0.177
-0.006	-0.846	0.177
-0.005	-0.844	0.177
-0.005	-0.843	0.094
-0.005	-0.839	0.097
-0.005	-0.835	0.099
-0.005	-0.832	0.100
-0.004	-0.827	0.103
-0.003	-0.823	0.105
-0.003	-0.819	0.107
-0.003	-0.817	0.108
-0.002	-0.814	0.110
-0.002	-0.810	0.111
-0.002	-0.807	0.113
-0.001	-0.805	0.113
-0.000	-0.800	0.107
-0.000	-0.794	0.101
-0.000	-0.789	0.097
-0.000	-0.785	0.093
-0.000	-0.781	0.091
-0.000	-0.777	0.087
0.000	-0.773	0.083
-0.000	-0.769	0.081
-0.000	-0.766	0.079
-0.000	-0.764	0.079
0.000	-0.761	0.140
0.000	-0.759	0.141
0.001	-0.759	0.192
0.000	-0.759	0.191
0.001	-0.759	0.191
0.000	-0.758	0.190
0.000	-0.757	0.189
0.000	-0.757	0.188
-0.000	-0.757	0.188
-0.000	-0.757	0.188
-0.000	-0.757	0.187
-0.000	-0.757	0.187
-0.000	-0.757	0.187
-0.000	-0.757	0.187
-0.001	-0.758	0.188
-0.001	-0.758	0.189
-0.001	-0.758	0.189
-0.002	-0.757	0.085
-0.002	-0.757	0.085
-0.002	-0.757	0.086
-0.002	-0.756	0.087
-0.003	-0.752	0.092
-0.003	-0.748	0.095
-0.003	-0.745	0.098
-0.004	-0.740	0.102
-0.004	-0.737	0.104
-0.004	-0.735	0.104
-0.005	-0.734	0.104
-0.006	-0.729	0.112
-0.006	-0.724	0.110
-0.006	-0.720	0.109
-0.006	-0.717	0.107
-0.006	-0.712	0.105
-0.006	-0.709	0.103
-0.007	-0.706	0.102
-0.007	-0.703	0.100
-0.007	-0.700	0.099
-0.007	-0.696	0.097
-0.007	-0.692	0.095
-0.008	-0.688	0.093
-0.007	-0.685	0.093
-0.008	-0.683	0.177
-0.007	-0.683	0.177
-0.007	-0.683	0.177
-0.007	-0.683	0.177
-0.007	-0.684	0.177
-0.007	-0.684	0.177
-0.007	-0.684	0.177
-0.007	-0.684	0.176
-0.007	-0.684	0.177
-0.007	-0.684	0.177
-0.007	-0.684	0.177
-0.007	-0.684	0.177
-0.006	-0.684	0.176
-0.006	-0.684	0.176
-0.006	-0.684	0.177
-0.005	-0.684	0.177
-0.005	-0.683	0.177
-0.005	-0.681	0.177
-0.005	-0.679	0.096
-0.005	-0.677	0.097
-0.004	-0.674	0.099
-0.003	-0.671	0.101
-0.003	-0.667	0.103
-0.004	-0.663	0.105
-0.004	-0.657	0.108
-0.004	-0.653	0.109
-0.004	-0.649	0.111
-0.004	-0.646	0.112
-0.004	-0.643	0.111
-0.004	-0.640	0.109
-0.005	-0.637	0.107
-0.006	-0.625	0.095
-0.006	-0.619	0.090
-0.006	-0.616	0.089
-0.006	-0.615	0.089
-0.006	-0.612	0.085
-0.006	-0.609	0.083
-0.006	-0.605	0.079
-0.006	-0.601	0.076
-0.006	-0.597	0.073
-0.006	-0.595	0.187
-0.006	-0.594	0.187
-0.006	-0.595	0.187
-0.006	-0.595	0.187
-0.006	-0.595	0.187
-0.006	-0.595	0.187
-0.007	-0.595	0.187
-0.007	-0.595	0.187
-0.007	-0.596	0.188
-0.007	-0.596	0.189
-0.007	-0.597	0.189
-0.008	-0.597	0.189
-0.008	-0.596	0.189
-0.008	-0.596	0.085
-0.008	-0.593	0.089
-0.009	-0.589	0.093
-0.009	-0.587	0.093
-0.010	-0.585	0.096
-0.010	-0.582	0.099
-0.010	-0.580	0.100
-0.010	-0.578	0.100
-0.011	-0.577	0.100
-0.012	-0.572	0.106
-0.012	-0.568	0.111
-0.012	-0.564	0.112
-0.013	-0.562	0.111
-0.013	-0.561	0.111
-0.013	-0.557	0.108
-0.013	-0.552	0.105
-0.014	-0.548	0.104
-0.014	-0.544	0.101
-0.015	-0.540	0.099
-0.015	-0.537	0.098
-0.015	-0.534	0.097
-0.015	-0.531	0.095
-0.015	-0.528	0.172
-0.015	-0.525	0.170
-0.015	-0.524	0.169
-0.015	-0.523	0.169
-0.015	-0.523	0.168
-0.015	-0.523	0.168
-0.015	-0.523	0.168
-0.015	-0.522	0.168
-0.015	-0.522	0.168
-0.015	-0.522	0.168
-0.015	-0.522	0.168
-0.015	-0.522	0.168
-0.014	-0.521	0.167
-0.013	-0.517	0.165
-0.012	-0.516	0.117
-0.012	-0.513	0.101
-0.011	-0.511	0.099
-0.012	-0.508	0.096
-0.012	-0.506	0.094
-0.012	-0.504	0.093
-0.013	-0.503	0.093
-0.012	-0.499	0.086
-0.013	-0.493	0.080
-0.014	-0.488	0.075
-0.014	-0.484	0.072
-0.014	-0.482	0.071
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.188
-0.014	-0.482	0.189
-0.014	-0.483	0.190
-0.015	-0.483	0.190
-0.015	-0.483	0.190
-0.015	-0.484	0.191
-0.016	-0.485	0.192
-0.016	-0.484	0.191
-0.016	-0.484	0.080
-0.017	-0.484	0.082
-0.017	-0.479	0.090
-0.018	-0.473	0.095
-0.018	-0.470	0.096
-0.018	-0.468	0.099
-0.018	-0.464	0.105
-0.018	-0.459	0.109
-0.018	-0.456	0.111
-0.019	-0.452	0.111
-0.019	-0.448	0.109
-0.019	-0.445	0.108
-0.020	-0.440	0.105
-0.020	-0.435	0.103
-0.020	-0.430	0.100
-0.020	-0.427	0.099
-0.021	-0.425	0.098
-0.021	-0.421	0.096
-0.022	-0.416	0.177
-0.021	-0.413	0.178
-0.021	-0.411	0.178
-0.021	-0.411	0.178
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.411	0.177
-0.021	-0.410	0.177
-0.021	-0.407	0.094
-0.021	-0.401	0.097
-0.021	-0.399	0.099
-0.021	-0.396	0.101
-0.021	-0.394	0.102
-0.021	-0.390	0.105
-0.021	-0.387	0.106
-0.021	-0.383	0.108
-0.021	-0.380	0.110
-0.021	-0.376	0.111
-0.021	-0.373	0.112
-0.022	-0.366	0.108
-0.022	-0.361	0.104
-0.022	-0.358	0.101
-0.022	-0.355	0.099
-0.023	-0.352	0.097
-0.023	-0.350	0.095
-0.022	-0.348	0.094
-0.023	-0.345	0.091
-0.023	-0.341	0.086
-0.023	-0.337	0.084
-0.023	-0.335	0.083
-0.023	-0.332	0.081
-0.024	-0.329	0.079
-0.024	-0.326	0.076
-0.024	-0.325	0.183
-0.024	-0.324	0.183
-0.024	-0.324	0.183
-0.024	-0.324	0.183
-0.024	-0.324	0.183
-0.024	-0.324	0.183
-0.024	-0.324	0.183
-0.024	-0.325	0.184
-0.024	-0.325	0.184
-0.024	-0.325	0.184
-0.025	-0.326	0.185
-0.025	-0.326	0.185
-0.025	-0.326	0.185
-0.025	-0.327	0.186
-0.026	-0.327	0.185
-0.026	-0.325	0.102
-0.027	-0.322	0.106
-0.027	-0.320	0.107
-0.027	-0.319	0.108
-0.028	-0.317	0.111
-0.028	-0.314	0.113
-0.028	-0.312	0.111
-0.028	-0.310	0.110
-0.029	-0.307	0.108
-0.030	-0.303	0.107
-0.030	-0.298	0.104
-0.030	-0.293	0.102
-0.030	-0.289	0.101
-0.030	-0.286	0.098
-0.031	-0.281	0.096
-0.031	-0.277	0.095
-0.031	-0.275	0.093
-0.031	-0.272	0.177
-0.031	-0.271	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.270	0.177
-0.031	-0.269	0.177
-0.031	-0.269	0.177
-0.031	-0.269	0.177
-0.031	-0.269	0.178
-0.031	-0.268	0.178
-0.031	-0.268	0.178
-0.031	-0.267	0.177
-0.031	-0.266	0.177
-0.030	-0.263	0.095
-0.030	-0.261	0.097
-0.030	-0.259	0.099
-0.030	-0.255	0.101
-0.030	-0.251	0.103
-0.030	-0.247	0.105
-0.030	-0.243	0.106
-0.030	-0.241	0.107
-0.030	-0.238	0.109
-0.030	-0.234	0.111
-0.030	-0.232	0.112
-0.030	-0.230	0.113
-0.031	-0.228	0.114
-0.031	-0.225	0.109
-0.031	-0.219	0.104
-0.032	-0.209	0.091
-0.032	-0.200	0.083
-0.032	-0.197	0.082
-0.032	-0.195	0.080
-0.032	-0.193	0.079
-0.033	-0.191	0.077
-0.033	-0.188	0.140
-0.033	-0.186	0.141
-0.033	-0.186	0.141
-0.033	-0.186	0.141
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.032	-0.186	0.187
-0.032	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.186	0.187
-0.033	-0.187	0.188
-0.034	-0.188	0.189
-0.034	-0.189	0.190
-0.034	-0.189	0.190
-0.034	-0.189	0.190
-0.034	-0.189	0.190
-0.034	-0.189	0.083
-0.035	-0.187	0.087
-0.035	-0.185	0.089
-0.035	-0.182	0.091
-0.036	-0.175	0.098
-0.036	-0.171	0.103
-0.037	-0.166	0.105
-0.037	-0.166	0.105
-0.037	-0.163	0.108
-0.037	-0.159	0.112
-0.037	-0.155	0.110
