4.450	0.000	0.024	
7.250	0.000	0.024	
9.150	0.000	0.023	
12.150	0.000	0.024	
15.000	0.000	0.023	
18.000	0.000	0.023	
21.100	0.000	0.023	
24.150	0.000	0.024	
26.950	0.000	0.023	
29.650	0.000	0.022	
32.200	0.000	0.024	
34.900	0.000	0.022	
37.700	0.000	0.024	
40.550	0.000	0.024	
43.400	0.000	0.022	
46.200	0.000	0.022	
49.000	0.000	0.024	
51.949	0.000	0.024	
54.649	0.000	0.024	
57.649	0.000	0.024	
60.849	0.000	0.024	
63.799	0.000	0.022	
66.699	0.000	0.023	
69.550	0.000	0.026	
72.550	0.000	0.022	
75.600	0.000	0.022	
