0.300	-0.001	-1.178	0.140	0.200
0.300	-0.002	-1.187	0.190	0.192
0.300	-0.002	-1.193	0.192	0.194
0.300	-0.003	-1.192	0.099	0.196
0.300	-0.002	-1.190	0.100	0.200
0.300	-0.002	-1.188	0.102	0.203
1.100	-0.000	-1.182	0.104	0.208
1.100	-0.000	-1.180	0.105	0.210
1.100	0.000	-1.177	0.106	0.213
1.100	0.000	-1.175	0.108	0.215
1.100	0.000	-1.172	0.109	0.218
1.100	0.001	-1.170	0.110	0.220
1.100	0.001	-1.167	0.111	0.222
1.100	0.001	-1.165	0.112	0.225
1.100	0.001	-1.162	0.113	0.227
1.100	0.001	-1.159	0.115	0.229
1.100	0.001	-1.157	0.116	0.232
1.100	0.001	-1.154	0.117	0.234
1.100	0.002	-1.152	0.118	0.236
1.100	0.002	-1.149	0.117	0.239
1.100	0.002	-1.147	0.114	0.241
1.100	0.002	-1.145	0.112	0.243
1.850	0.002	-1.142	0.110	0.245
1.850	0.002	-1.140	0.107	0.248
1.850	0.002	-1.138	0.105	0.250
1.850	0.001	-1.136	0.103	0.252
1.850	0.001	-1.134	0.101	0.254
1.850	0.001	-1.131	0.099	0.257
1.850	0.001	-1.129	0.097	0.259
1.850	0.001	-1.127	0.095	0.261
1.850	0.001	-1.125	0.092	0.263
1.850	0.001	-1.123	0.090	0.266
1.850	0.001	-1.120	0.088	0.268
1.850	0.000	-1.118	0.086	0.270
1.850	0.000	-1.116	0.084	0.272
1.850	-0.000	-1.114	0.137	0.274
1.850	-0.000	-1.112	0.198	0.278
2.600	-0.000	-1.110	0.198	0.281
2.600	-0.000	-1.108	0.198	0.283
2.600	-0.000	-1.108	0.198	0.283
2.600	-0.001	-1.107	0.197	0.284
2.600	-0.001	-1.107	0.196	0.283
2.600	-0.001	-1.106	0.196	0.282
2.600	-0.001	-1.105	0.197	0.282
2.600	-0.001	-1.104	0.197	0.281
2.600	-0.001	-1.102	0.138	0.281
2.600	-0.001	-1.102	0.138	0.280
2.600	-0.001	-1.100	0.085	0.085
2.600	-0.001	-1.100	0.085	0.085
2.600	-0.001	-1.099	0.087	0.087
2.600	-0.001	-1.097	0.089	0.089
2.600	-0.001	-1.095	0.091	0.091
3.350	-0.001	-1.094	0.092	0.092
3.350	-0.001	-1.093	0.093	0.093
3.350	-0.001	-1.091	0.096	0.096
3.350	-0.001	-1.091	0.096	0.096
3.350	-0.001	-1.090	0.097	0.097
3.350	-0.001	-1.089	0.098	0.098
3.350	-0.001	-1.088	0.100	0.100
3.350	-0.001	-1.086	0.102	0.102
3.350	-0.001	-1.085	0.102	0.102
3.350	-0.001	-1.084	0.104	0.104
3.350	-0.001	-1.082	0.106	0.106
3.350	-0.001	-1.081	0.106	0.106
3.350	-0.001	-1.080	0.108	0.108
3.350	-0.001	-1.078	0.110	0.110
3.350	-0.001	-1.077	0.111	0.111
4.100	-0.001	-1.076	0.112	0.112
4.100	-0.001	-1.074	0.114	0.114
4.100	-0.001	-1.073	0.115	0.115
4.100	-0.001	-1.072	0.116	0.116
4.100	-0.001	-1.070	0.119	0.119
