5	0.002	-0.228	0.210	-0.173	0.209	0.106	-0.212	0.117	-0.206	-0.167	0.000	0.000	0.002	0.112	0.001	-0.228
6	-0.004	-0.231	0.205	-0.197	0.214	0.116	0.002	0.163	-0.210	0.125	-0.210	-0.193	-0.037	-0.225	-0.005	-0.231
6	-0.006	-0.239	0.201	-0.206	0.212	0.114	0.001	0.155	-0.208	0.123	-0.212	-0.200	-0.039	-0.233	-0.008	-0.239
4	-0.007	-0.242	0.210	0.112	0.000	0.156	-0.208	0.122	0.000	0.000	0.000	0.000	0.085	-0.092	-0.006	-0.240
3	-0.008	-0.243	0.209	0.112	-0.207	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.086	-0.090	-0.006	-0.240
3	-0.008	-0.243	0.209	0.112	-0.207	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.087	-0.088	-0.006	-0.240
3	-0.008	-0.243	0.209	0.112	-0.207	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.088	-0.086	-0.006	-0.240
3	-0.008	-0.244	0.208	0.112	-0.207	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.089	-0.084	-0.006	-0.240
3	-0.009	-0.244	0.208	0.112	-0.208	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.090	-0.082	-0.006	-0.240
3	-0.009	-0.244	0.208	0.112	-0.208	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.091	-0.080	-0.006	-0.239
3	-0.009	-0.244	0.208	0.112	-0.208	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.092	-0.078	-0.006	-0.239
3	-0.009	-0.244	0.208	0.112	-0.208	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.093	-0.076	-0.006	-0.239
3	-0.010	-0.244	0.208	0.112	-0.208	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.094	-0.074	-0.006	-0.239
3	-0.010	-0.244	0.207	0.112	-0.209	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.095	-0.072	-0.007	-0.238
3	-0.010	-0.244	0.207	0.112	-0.209	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.096	-0.071	-0.007	-0.238
3	-0.010	-0.244	0.207	0.112	-0.209	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.097	-0.069	-0.007	-0.238
3	-0.010	-0.244	0.207	0.112	-0.209	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.097	-0.067	-0.007	-0.238
3	-0.011	-0.244	0.207	0.112	-0.209	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.098	-0.065	-0.007	-0.238
3	-0.011	-0.244	0.207	0.112	-0.209	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.099	-0.063	-0.007	-0.238
3	-0.011	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.117	-0.007	-0.237
3	-0.011	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.117	-0.008	-0.237
3	-0.012	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.117	-0.008	-0.237
3	-0.012	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.118	-0.008	-0.237
3	-0.012	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.118	-0.008	-0.237
3	-0.012	-0.243	0.206	0.112	-0.210	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.118	-0.008	-0.237
3	-0.012	-0.243	0.205	0.112	-0.211	0.123	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.118	-0.008	-0.236
3	-0.013	-0.243	0.205	0.112	-0.211	0.124	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.118	-0.009	-0.237
3	-0.013	-0.243	0.205	0.112	-0.211	0.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.118	-0.009	-0.236
3	-0.013	-0.242	0.205	0.112	-0.211	0.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.118	-0.009	-0.237
